subject_ID,block_number,trial_number,phase,response_number,key,rt
217,3,29,delay,1,space,441
217,3,37,delay,1,space,464
217,3,45,delay,1,space,394
217,3,49,delay,1,space,272
217,4,3,delay,1,space,269
217,4,7,delay,1,space,284
217,4,11,delay,1,space,338
217,4,13,delay,1,space,974
217,4,19,delay,1,space,378
217,4,31,delay,1,space,332
217,4,45,delay,1,space,1390
217,5,3,delay,1,space,416
217,5,5,delay,1,space,473
217,5,11,delay,1,space,483
217,5,11,delay,2,space,1473
217,5,31,delay,1,space,400
217,5,43,delay,1,space,430
217,6,1,delay,1,space,315
217,6,27,delay,1,space,333
217,6,31,delay,1,space,329
217,6,37,delay,1,space,747
217,6,45,delay,1,space,305
217,6,49,delay,1,space,298
217,6,49,delay,2,space,2062
