subject_ID,block_number,trial_number,phase,response_number,key,rt
119,2,4,delay,1,space,246
119,3,3,delay,1,space,1164
119,3,3,delay,2,space,2080
119,3,17,delay,1,space,1431
119,3,21,delay,1,f,706
119,3,21,delay,2,space,1128
119,3,21,delay,3,space,2388
119,3,23,delay,1,space,2392
119,3,29,delay,1,space,2292
119,3,37,delay,1,space,2393
119,3,37,delay,2,space,2974
119,3,39,delay,1,space,2137
119,3,43,delay,1,space,131
119,3,45,delay,1,space,440
119,3,45,delay,2,space,1010
119,3,45,delay,3,space,1490
119,3,45,delay,4,space,1950
119,3,45,delay,5,space,2351
119,4,3,delay,1,space,1959
119,4,19,delay,1,space,310
119,4,19,delay,2,space,1138
119,4,19,delay,3,space,2475
119,4,25,delay,1,space,2614
119,4,31,delay,1,space,2941
119,4,37,delay,1,space,1561
119,4,39,delay,1,space,361
119,4,39,delay,2,space,666
119,4,39,delay,3,space,1174
119,4,39,delay,4,space,2073
119,4,39,delay,5,space,2650
119,4,47,delay,1,space,85
119,5,3,delay,1,space,1677
119,5,5,delay,1,space,359
119,5,11,delay,1,space,623
119,5,11,delay,2,space,1158
119,5,17,delay,1,space,1853
119,5,17,delay,2,space,2485
119,5,25,delay,1,space,1013
119,5,25,delay,2,j,1364
119,5,25,delay,3,j,1761
119,5,25,delay,4,j,2096
119,5,25,delay,5,j,2439
119,5,25,delay,6,space,2917
119,5,29,delay,1,space,585
119,5,29,delay,2,space,888
119,5,29,delay,3,space,1128
119,5,29,delay,4,space,1338
119,5,29,delay,5,space,1808
119,5,29,delay,6,space,2737
119,5,31,delay,1,space,1569
119,5,31,delay,2,space,2137
119,5,31,delay,3,space,2593
119,5,31,delay,4,space,2945
119,5,33,delay,1,space,1356
119,5,33,delay,2,space,1609
119,5,33,delay,3,space,1738
119,5,33,delay,4,space,1977
119,5,33,delay,5,space,2135
119,5,33,delay,6,space,2382
119,5,33,delay,7,space,2655
119,5,33,delay,8,space,2878
119,5,39,delay,1,f,193
119,5,39,delay,2,space,923
119,5,39,delay,3,f,1171
119,5,39,delay,4,space,1321
119,5,39,delay,5,f,1484
119,5,39,delay,6,space,1637
119,5,39,delay,7,space,2963
119,6,3,delay,1,space,1791
119,6,5,delay,1,space,534
119,6,5,delay,2,space,2987
119,6,13,delay,1,space,2007
119,6,15,delay,1,space,1142
119,6,15,delay,2,space,1946
119,6,15,delay,3,space,2752
119,6,19,delay,1,space,126
119,6,21,delay,1,space,590
119,6,21,delay,2,space,2820
119,6,25,delay,1,space,1170
119,6,27,delay,1,space,1018
119,6,29,delay,1,space,441
119,6,29,delay,2,space,2192
119,6,31,delay,1,space,560
119,6,31,delay,2,space,2364
119,6,33,delay,1,space,698
119,6,33,delay,2,space,1214
119,6,33,delay,3,space,1812
119,6,39,delay,1,space,202
119,6,39,delay,2,space,524
119,6,47,delay,1,space,2977
119,6,49,delay,1,j,284
119,6,49,delay,2,j,478
119,6,49,delay,3,j,670
119,6,49,delay,4,j,854
119,6,49,delay,5,j,1014
119,6,49,delay,6,j,1178
119,6,49,delay,7,j,1335
119,6,49,delay,8,j,1500
119,6,49,delay,9,j,1664
119,6,49,delay,10,j,1884
119,6,49,delay,11,j,2071
119,6,49,delay,12,j,2236
119,6,49,delay,13,j,2407
119,6,49,delay,14,space,2841
