subject_ID,block_number,trial_number,phase,response_number,key,rt
203,2,2,delay,1,space,2857
203,3,1,delay,1,j,300
203,3,3,delay,1,space,290
203,3,9,delay,1,space,1090
203,3,9,delay,2,space,2747
203,3,15,delay,1,space,533
203,3,15,delay,2,space,2113
203,3,23,delay,1,space,289
203,3,27,delay,1,space,353
203,3,37,delay,1,space,954
203,3,37,delay,2,space,2170
203,3,41,delay,1,space,355
203,3,45,delay,1,space,358
203,3,47,delay,1,space,222
203,4,1,delay,1,space,270
203,4,17,delay,1,space,737
203,4,17,delay,2,space,2217
203,4,19,delay,1,space,293
203,4,21,delay,1,space,1892
203,4,23,delay,1,space,372
203,4,23,delay,2,space,788
203,4,23,delay,3,space,2719
203,4,31,delay,1,space,202
203,4,39,delay,1,space,2735
203,4,39,delay,2,space,2777
203,4,41,delay,1,space,323
203,4,47,delay,1,space,408
203,4,51,delay,1,space,363
203,5,1,delay,1,space,793
203,5,1,delay,2,space,2525
203,5,5,delay,1,space,436
203,5,13,delay,1,space,2257
203,5,15,delay,1,space,2864
203,5,21,delay,1,space,355
203,5,21,delay,2,space,1865
203,5,27,delay,1,space,296
203,5,29,delay,1,space,337
203,5,31,delay,1,space,359
203,5,33,delay,1,space,363
203,5,41,delay,1,space,327
203,5,41,delay,2,space,1600
203,5,47,delay,1,space,323
203,5,47,delay,2,space,1873
203,5,51,delay,1,space,298
203,6,1,delay,1,space,1510
203,6,5,delay,1,space,304
203,6,5,delay,2,space,1028
203,6,5,delay,3,space,2095
203,6,9,delay,1,space,213
203,6,9,delay,2,space,1620
203,6,21,delay,1,space,332
203,6,21,delay,2,space,2752
203,6,23,delay,1,space,2897
203,6,25,delay,1,space,380
203,6,25,delay,2,space,2001
203,6,27,delay,1,space,353
203,6,35,delay,1,space,876
203,6,35,delay,2,space,1458
203,6,35,delay,3,space,2446
