subject_ID,question_number,factor,resp,rt
130,1,Perseverance,2,6179.199999999255
130,2,Premeditation,3,5269.4000000003725
130,3,Positive Urgency,2,5478
130,4,Perseverance,2,3429.800000000745
130,5,Premeditation,4,2558.0999999996275
130,6,Negative Urgency,4,5773.700000001118
130,7,Perseverance,1,5253.700000001118
130,8,Negative Urgency,4,4550.0999999996275
130,9,Sensation Seeking,2,3054.300000000745
130,10,Positive Urgency,1,2838.0999999996275
130,11,Perseverance,3,3574.0999999996275
130,12,Premeditation,2,4133.800000000745
130,13,Negative Urgency,3,2949.800000000745
130,14,Sensation Seeking,2,3806.0999999996275
130,15,Negative Urgency,3,2845.9000000003725
130,16,Sensation Seeking,3,4102.0999999996275
130,17,Positive Urgency,1,5318
130,18,Sensation Seeking,3,3893.699999999255
130,19,Premeditation,3,3861.9000000003725
130,20,Positive Urgency,4,2789.800000000745
