subject_ID,question_number,factor,resp,rt
86,1,Perseverance,1,6985.5
86,2,Premeditation,2,2884.1999999955297
86,3,Positive Urgency,2,7559.5
86,4,Perseverance,2,4204
86,5,Premeditation,2,4644.39999999851
86,6,Negative Urgency,3,2756.7000000029802
86,7,Perseverance,3,4612.29999999702
86,8,Negative Urgency,4,3677.2000000029802
86,9,Sensation Seeking,3,2875.7000000029802
86,10,Positive Urgency,3,3108
86,11,Perseverance,3,1804.7000000029802
86,12,Premeditation,2,2277.39999999851
86,13,Negative Urgency,2,3452.10000000149
86,14,Sensation Seeking,3,2733.10000000149
86,15,Negative Urgency,2,2948.6999999955297
86,16,Sensation Seeking,1,3165.7000000029802
86,17,Positive Urgency,2,3467.7999999970198
86,18,Sensation Seeking,3,4564.5
86,19,Premeditation,2,2460.5
86,20,Positive Urgency,2,2141
