subject_ID,question_number,factor,resp,rt
92,1,Perseverance,1,4309.300000000745
92,2,Premeditation,2,3162.800000000745
92,3,Positive Urgency,2,3754.300000000745
92,4,Perseverance,1,3611.099999997765
92,5,Premeditation,1,4134.199999999255
92,6,Negative Urgency,2,3890.599999997765
92,7,Perseverance,2,2706.5
92,8,Negative Urgency,2,4654.60000000149
92,9,Sensation Seeking,1,2794.699999999255
92,10,Positive Urgency,1,3630.7000000029802
92,11,Perseverance,2,2290.199999999255
92,12,Premeditation,1,3415
92,13,Negative Urgency,1,3006.39999999851
92,14,Sensation Seeking,2,3434.599999997765
92,15,Negative Urgency,2,2442.39999999851
92,16,Sensation Seeking,4,3610.5
92,17,Positive Urgency,1,4118.599999997765
92,18,Sensation Seeking,2,3178.199999999255
92,19,Premeditation,1,3447.300000000745
92,20,Positive Urgency,1,2327.099999997765
