subject_ID,question_number,factor,resp,rt
128,1,Perseverance,1,5034
128,2,Premeditation,1,3318
128,3,Positive Urgency,3,4648
128,4,Perseverance,1,2687
128,5,Premeditation,1,2898
128,6,Negative Urgency,3,4841
128,7,Perseverance,3,4631
128,8,Negative Urgency,4,5112
128,9,Sensation Seeking,2,5354
128,10,Positive Urgency,3,3358
128,11,Perseverance,3,3725
128,12,Premeditation,2,5622
128,13,Negative Urgency,4,6809
128,14,Sensation Seeking,2,4808
128,15,Negative Urgency,4,5628
128,16,Sensation Seeking,1,3238
128,17,Positive Urgency,3,5059
128,18,Sensation Seeking,1,3905
128,19,Premeditation,1,2606
128,20,Positive Urgency,3,3691
