subject_ID,block_number,trial_number,phase,response_number,key,rt
238,3,15,delay,1,space,2594
238,3,21,delay,1,space,261
238,3,21,delay,2,space,597
238,3,27,delay,1,space,284
238,3,37,delay,1,space,315
238,3,39,delay,1,space,223
238,3,45,delay,1,space,392
238,4,1,delay,1,space,278
238,4,13,delay,1,space,291
238,4,17,delay,1,space,292
238,4,23,delay,1,space,304
238,4,25,delay,1,space,1719
238,4,41,delay,1,space,263
238,4,45,delay,1,space,379
238,5,9,delay,1,space,24
238,5,9,delay,2,space,308
238,5,15,delay,1,space,283
238,5,17,delay,1,space,229
238,5,17,delay,2,space,587
238,5,21,delay,1,space,312
238,5,23,delay,1,space,308
238,5,25,delay,1,space,258
238,5,27,delay,1,space,268
238,5,33,delay,1,space,296
238,5,37,delay,1,space,341
238,5,51,delay,1,space,305
238,6,5,delay,1,space,343
238,6,9,delay,1,space,282
238,6,11,delay,1,space,244
238,6,11,delay,2,space,2793
238,6,13,delay,1,space,307
238,6,15,delay,1,space,316
238,6,23,delay,1,space,298
238,6,25,delay,1,space,138
238,6,29,delay,1,space,260
238,6,31,delay,1,space,281
238,6,35,delay,1,space,344
238,6,39,delay,1,space,299
238,6,43,delay,1,space,2124
