subject_ID,question_number,factor,resp,rt
226,1,Perseverance,1,5684.39999999851
226,2,Premeditation,1,10906.5
226,3,Positive Urgency,2,6431.89999999851
226,4,Perseverance,1,4913.199999999255
226,5,Premeditation,2,4385.200000001118
226,6,Negative Urgency,2,5986.700000001118
226,7,Perseverance,2,5835.700000001118
226,8,Negative Urgency,2,4695.5
226,9,Sensation Seeking,3,2408.300000000745
226,10,Positive Urgency,1,3438.199999999255
226,11,Perseverance,1,3601.800000000745
226,12,Premeditation,2,7098.5
226,13,Negative Urgency,2,12398.800000000745
226,14,Sensation Seeking,3,7451.5999999996275
226,15,Negative Urgency,1,3853.699999999255
226,16,Sensation Seeking,4,3519
226,17,Positive Urgency,2,4519.300000000745
226,18,Sensation Seeking,3,4345.300000000745
226,19,Premeditation,2,3978.7999999988824
226,20,Positive Urgency,2,3022
