subject_ID,question_number,factor,resp,rt
213,1,Perseverance,1,5292.0999999996275
213,2,Premeditation,1,2336.0999999996275
213,3,Positive Urgency,2,5412.5999999996275
213,4,Perseverance,1,2903.600000000559
213,5,Premeditation,2,3207.5
213,6,Negative Urgency,3,7281.5
213,7,Perseverance,2,3224.2999999998137
213,8,Negative Urgency,3,6069.800000000745
213,9,Sensation Seeking,2,3168.9000000003725
213,10,Positive Urgency,1,4505.5
213,11,Perseverance,1,4063.199999999255
213,12,Premeditation,1,2957
213,13,Negative Urgency,2,5576.299999999814
213,14,Sensation Seeking,2,4916.600000000559
213,15,Negative Urgency,2,4671.600000000559
213,16,Sensation Seeking,3,4177.5
213,17,Positive Urgency,2,3747.600000000559
213,18,Sensation Seeking,3,3457.2999999998137
213,19,Premeditation,2,2668.7999999998137
213,20,Positive Urgency,2,2610.4000000003725
