subject_ID,block_number,trial_number,phase,response_number,key,rt
206,3,17,delay,1,space,556
206,3,25,delay,1,space,249
206,3,29,delay,1,space,138
206,3,31,delay,1,space,470
206,3,43,delay,1,space,2028
206,4,3,delay,1,space,1153
206,4,7,delay,1,space,756
206,4,11,delay,1,space,362
206,4,17,delay,1,space,366
206,4,19,delay,1,space,1816
206,4,23,delay,1,space,599
206,4,27,delay,1,space,775
206,4,29,delay,1,space,758
206,4,43,delay,1,space,547
206,4,47,delay,1,space,1343
206,4,49,delay,1,space,384
206,4,51,delay,1,space,1427
206,5,5,delay,1,space,650
206,5,11,delay,1,space,1
206,5,19,delay,1,space,946
206,5,33,delay,1,space,1308
206,5,47,delay,1,space,768
206,5,49,delay,1,space,387
206,5,51,delay,1,space,718
206,6,3,delay,1,space,601
206,6,9,delay,1,space,408
206,6,29,delay,1,space,2260
206,6,43,delay,1,space,1192
206,6,45,delay,1,space,1126
