subject_ID,question_number,factor,resp,rt
10,1,Perseverance,2,4874.899999976158
10,2,Premeditation,1,1962.300000011921
10,3,Positive Urgency,2,2348.5
10,4,Perseverance,3,2276.600000023842
10,5,Premeditation,1,2842.099999964237
10,6,Negative Urgency,3,1974.5
10,7,Perseverance,2,2149.199999988079
10,8,Negative Urgency,3,4330.300000011921
10,9,Sensation Seeking,2,1721.7000000476837
10,10,Positive Urgency,2,3014.600000023842
10,11,Perseverance,2,6268.299999952316
10,12,Premeditation,1,1538.8999999761581
10,13,Negative Urgency,2,3036.300000011921
10,14,Sensation Seeking,2,2538.5
10,15,Negative Urgency,1,2330.399999976158
10,16,Sensation Seeking,1,2125.899999976158
10,17,Positive Urgency,1,4624.299999952316
10,18,Sensation Seeking,2,3072.600000023842
10,19,Premeditation,1,3356.199999988079
10,20,Positive Urgency,2,2540.5
