subject_ID,question_number,factor,resp,rt
65,1,Perseverance,2,7624.200000047684
65,2,Premeditation,2,2865.7000000476837
65,3,Positive Urgency,2,5818.700000047684
65,4,Perseverance,3,4531.300000190735
65,5,Premeditation,2,4502.400000095367
65,6,Negative Urgency,3,4898
65,7,Perseverance,2,6990.5
65,8,Negative Urgency,2,5860.799999952316
65,9,Sensation Seeking,3,2648.7999999523163
65,10,Positive Urgency,2,3857.5
65,11,Perseverance,3,4191.200000047684
65,12,Premeditation,2,4000.600000143051
65,13,Negative Urgency,3,3352.899999856949
65,14,Sensation Seeking,2,7038.299999952316
65,15,Negative Urgency,3,3854.7000000476837
65,16,Sensation Seeking,3,3288
65,17,Positive Urgency,2,5145.5
65,18,Sensation Seeking,3,4975.600000143051
65,19,Premeditation,2,3254.300000190735
65,20,Positive Urgency,2,4359.399999856949
