subject_ID,question_number,factor,resp,rt
222,1,Perseverance,1,6454
222,2,Premeditation,2,4255.700000047684
222,3,Positive Urgency,2,7340.899999976158
222,4,Perseverance,1,3446.600000023842
222,5,Premeditation,2,11397
222,6,Negative Urgency,2,7449.900000095367
222,7,Perseverance,1,7247.599999904633
222,8,Negative Urgency,3,14198.299999952316
222,9,Sensation Seeking,3,7203.399999976158
222,10,Positive Urgency,2,3480.1999999284744
222,11,Perseverance,1,6057.399999976158
222,12,Premeditation,1,12615.199999928474
222,13,Negative Urgency,2,4014.1999999284744
222,14,Sensation Seeking,3,10538.200000047684
222,15,Negative Urgency,2,7394.799999952316
222,16,Sensation Seeking,4,11351.199999928474
222,17,Positive Urgency,1,7024.899999976158
222,18,Sensation Seeking,3,5538.899999976158
222,19,Premeditation,1,4826.700000047684
222,20,Positive Urgency,2,8410.5
