subject_ID,question_number,factor,resp,rt
250,1,Perseverance,1,4554.199999999255
250,2,Premeditation,1,4766.60000000149
250,3,Positive Urgency,1,8534.699999999255
250,4,Perseverance,2,2958.5
250,5,Premeditation,1,3102.699999999255
250,6,Negative Urgency,2,4982.800000000745
250,7,Perseverance,1,4190.800000000745
250,8,Negative Urgency,1,4334.5
250,9,Sensation Seeking,2,4414.300000000745
250,10,Positive Urgency,1,4302.599999997765
250,11,Perseverance,1,2478.800000000745
250,12,Premeditation,1,3518.60000000149
250,13,Negative Urgency,2,3519
250,14,Sensation Seeking,3,5286.800000000745
250,15,Negative Urgency,1,5462.599999997765
250,16,Sensation Seeking,2,6262.89999999851
250,17,Positive Urgency,1,5534.099999997765
250,18,Sensation Seeking,3,4422.5
250,19,Premeditation,2,4110.699999999255
250,20,Positive Urgency,1,4174.5
