subject_ID,question_number,factor,resp,rt
223,1,Perseverance,1,8914.399999976158
223,2,Premeditation,1,4343.899999976158
223,3,Positive Urgency,2,8555.5
223,4,Perseverance,1,5098.5
223,5,Premeditation,1,5114.800000071526
223,6,Negative Urgency,2,16722.700000047684
223,7,Perseverance,2,4943.600000023842
223,8,Negative Urgency,2,8260.5
223,9,Sensation Seeking,2,6723.899999976158
223,10,Positive Urgency,2,6772
223,11,Perseverance,1,4875.800000071526
223,12,Premeditation,1,26079.099999904633
223,13,Negative Urgency,2,5989.700000047684
223,14,Sensation Seeking,3,11842.300000071526
223,15,Negative Urgency,2,12108.400000095367
223,16,Sensation Seeking,3,7476
223,17,Positive Urgency,1,6928.5
223,18,Sensation Seeking,3,6126.799999952316
223,19,Premeditation,1,6136.5
223,20,Positive Urgency,2,6199.899999976158
