subject_ID,question_number,factor,resp,rt
69,1,Perseverance,1,9360
69,2,Premeditation,1,8326
69,3,Positive Urgency,3,7665
69,4,Perseverance,1,5401
69,5,Premeditation,2,6352
69,6,Negative Urgency,2,7677
69,7,Perseverance,2,17348
69,8,Negative Urgency,3,16211
69,9,Sensation Seeking,3,18474
69,10,Positive Urgency,2,13743
69,11,Perseverance,1,6318
69,12,Premeditation,2,11039
69,13,Negative Urgency,2,6706
69,14,Sensation Seeking,3,11833
69,15,Negative Urgency,1,6737
69,16,Sensation Seeking,3,5242
69,17,Positive Urgency,2,18399
69,18,Sensation Seeking,3,8014
69,19,Premeditation,1,4899
69,20,Positive Urgency,4,6940
