subject_ID,question_number,factor,resp,rt
29,1,Perseverance,1,7927.399999976158
29,2,Premeditation,2,5663.100000023842
29,3,Positive Urgency,1,11108.899999976158
29,4,Perseverance,1,4480.899999976158
29,5,Premeditation,3,7746.199999988079
29,6,Negative Urgency,1,11725.699999988079
29,7,Perseverance,2,5812.100000023842
29,8,Negative Urgency,3,8829.699999988079
29,9,Sensation Seeking,2,4945.5
29,10,Positive Urgency,1,6113.5
29,11,Perseverance,1,4910.699999988079
29,12,Premeditation,2,7195.5
29,13,Negative Urgency,2,5780.399999976158
29,14,Sensation Seeking,3,6794.100000023842
29,15,Negative Urgency,3,6279.699999988079
29,16,Sensation Seeking,1,7411.399999976158
29,17,Positive Urgency,1,7279.399999976158
29,18,Sensation Seeking,1,5562.900000035763
29,19,Premeditation,2,5763.400000035763
29,20,Positive Urgency,1,6496.300000011921
