subject_ID,question_number,factor,resp,rt
48,1,Perseverance,1,8342
48,2,Premeditation,1,17675
48,3,Positive Urgency,2,6033
48,4,Perseverance,2,3929
48,5,Premeditation,3,4368
48,6,Negative Urgency,2,4002
48,7,Perseverance,2,4563
48,8,Negative Urgency,2,5047
48,9,Sensation Seeking,2,3967
48,10,Positive Urgency,1,4281
48,11,Perseverance,1,2794
48,12,Premeditation,2,4609
48,13,Negative Urgency,2,8737
48,14,Sensation Seeking,3,4363
48,15,Negative Urgency,1,5080
48,16,Sensation Seeking,2,6389
48,17,Positive Urgency,1,4858
48,18,Sensation Seeking,1,8560
48,19,Premeditation,1,4410
48,20,Positive Urgency,2,2583
