subject_ID,block_number,trial_number,phase,response_number,key,rt
246,3,11,delay,1,space,294
246,3,25,delay,1,space,284
246,3,35,delay,1,space,227
246,3,43,delay,1,space,334
246,3,45,delay,1,space,308
246,3,49,delay,1,space,342
246,4,7,delay,1,space,321
246,4,13,delay,1,space,308
246,4,25,delay,1,space,298
246,4,27,delay,1,space,294
246,4,29,delay,1,space,274
246,5,1,delay,1,space,2365
246,5,9,delay,1,space,899
246,5,15,delay,1,space,515
246,5,17,delay,1,space,465
246,5,25,delay,1,space,295
246,5,31,delay,1,space,275
246,5,33,delay,1,space,261
246,5,35,delay,1,space,274
246,5,41,delay,1,space,333
246,5,45,delay,1,space,270
246,5,47,delay,1,space,298
246,6,7,delay,1,space,349
246,6,41,delay,1,space,289
246,6,47,delay,1,space,332
246,6,51,delay,1,space,283
