subject_ID,question_number,factor,resp,rt
72,1,Perseverance,3,8767
72,2,Premeditation,1,6099
72,3,Positive Urgency,2,7113
72,4,Perseverance,2,3761
72,5,Premeditation,1,4725
72,6,Negative Urgency,2,7771
72,7,Perseverance,2,11251
72,8,Negative Urgency,1,7573
72,9,Sensation Seeking,2,3073
72,10,Positive Urgency,2,4243
72,11,Perseverance,2,3246
72,12,Premeditation,2,4686
72,13,Negative Urgency,2,5024
72,14,Sensation Seeking,3,8550
72,15,Negative Urgency,1,5559
72,16,Sensation Seeking,3,4320
72,17,Positive Urgency,1,6861
72,18,Sensation Seeking,3,6154
72,19,Premeditation,1,4482
72,20,Positive Urgency,2,3956
