subject_ID,question_number,factor,resp,rt
229,1,Perseverance,1,6870.4000000003725
229,2,Premeditation,1,4110.899999999441
229,3,Positive Urgency,2,8591
229,4,Perseverance,3,2743
229,5,Premeditation,1,5494.899999999441
229,6,Negative Urgency,3,8486.899999999441
229,7,Perseverance,2,4678.700000000186
229,8,Negative Urgency,3,5295.0999999996275
229,9,Sensation Seeking,4,3254.9000000003725
229,10,Positive Urgency,3,4735
229,11,Perseverance,1,2654.5
229,12,Premeditation,2,6631.200000000186
229,13,Negative Urgency,2,3519.2000000001863
229,14,Sensation Seeking,3,4031.2000000001863
229,15,Negative Urgency,2,3350.899999999441
229,16,Sensation Seeking,4,5767
229,17,Positive Urgency,3,5871
229,18,Sensation Seeking,4,4423
229,19,Premeditation,1,2879
229,20,Positive Urgency,2,5518.700000000186
