subject_ID,block_number,trial_number,phase,response_number,key,rt
121,2,2,delay,1,space,362
121,3,3,delay,1,space,356
121,3,5,delay,1,space,339
121,3,7,delay,1,space,19
121,3,7,delay,2,space,259
121,3,11,delay,1,space,267
121,3,15,delay,1,space,242
121,3,17,delay,1,space,218
121,3,19,delay,1,space,26
121,3,19,delay,2,space,250
121,3,21,delay,1,space,258
121,3,23,delay,1,space,75
121,3,25,delay,1,space,231
121,3,27,delay,1,space,243
121,3,29,delay,1,space,267
121,3,29,delay,2,space,619
121,3,29,delay,3,space,995
121,3,31,delay,1,space,282
121,3,31,delay,2,space,666
121,3,31,delay,3,space,1483
121,3,31,delay,4,space,2058
121,3,31,delay,5,space,2506
121,3,33,delay,1,space,300
121,3,35,delay,1,space,348
121,3,39,delay,1,space,271
121,3,41,delay,1,space,187
121,3,45,delay,1,space,259
121,3,47,delay,1,space,236
121,3,51,delay,1,space,228
121,3,51,delay,2,space,1284
121,4,1,delay,1,space,219
121,4,3,delay,1,space,298
121,4,3,delay,2,space,658
121,4,5,delay,1,space,42
121,4,5,delay,2,space,291
121,4,5,delay,3,space,1755
121,4,5,delay,4,space,2787
121,4,7,delay,1,space,211
121,4,11,delay,1,space,147
121,4,11,delay,2,space,1907
121,4,11,delay,3,space,2595
121,4,15,delay,1,space,315
121,4,17,delay,1,space,282
121,4,23,delay,1,space,276
121,4,27,delay,1,space,363
121,4,29,delay,1,space,387
121,4,37,delay,1,space,235
121,4,37,delay,2,space,1788
121,4,39,delay,1,space,251
121,4,39,delay,2,space,1067
121,4,39,delay,3,space,1315
121,4,39,delay,4,space,1514
121,4,39,delay,5,space,1739
121,4,39,delay,6,space,1979
121,4,39,delay,7,space,2195
121,4,47,delay,1,j,435
121,4,47,delay,2,space,667
121,4,47,delay,3,space,2483
121,4,47,delay,4,space,2971
121,5,7,delay,1,space,267
121,5,11,delay,1,space,354
121,5,13,delay,1,space,282
121,5,29,delay,1,space,299
121,5,33,delay,1,space,283
121,5,35,delay,1,space,428
121,5,37,delay,1,space,251
121,5,39,delay,1,space,284
121,5,43,delay,1,space,243
121,5,49,delay,1,space,267
121,5,51,delay,1,space,323
121,6,9,delay,1,space,291
121,6,15,delay,1,space,275
121,6,21,delay,1,space,107
121,6,21,delay,2,space,371
121,6,25,delay,1,space,236
121,6,25,delay,2,space,587
121,6,25,delay,3,space,1291
121,6,25,delay,4,space,1716
121,6,25,delay,5,space,2286
121,6,25,delay,6,space,2867
121,6,27,delay,1,space,180
121,6,27,delay,2,space,939
121,6,31,delay,1,space,299
121,6,35,delay,1,space,353
121,6,39,delay,1,space,258
121,6,41,delay,1,space,371
121,6,43,delay,1,space,1410
121,6,43,delay,2,space,2057
121,6,47,delay,1,space,338
121,6,49,delay,1,space,290
