subject_ID,question_number,factor,resp,rt
35,1,Perseverance,1,11883.90000000596
35,2,Premeditation,2,5938.199999988079
35,3,Positive Urgency,1,4995.4000000059605
35,4,Perseverance,1,3220.699999988079
35,5,Premeditation,1,4313.100000008941
35,6,Negative Urgency,1,4880.5
35,7,Perseverance,1,5359.800000011921
35,8,Negative Urgency,2,4368.70000000298
35,9,Sensation Seeking,2,5807.9000000059605
35,10,Positive Urgency,1,3370.5
35,11,Perseverance,1,3630.7000000029802
35,12,Premeditation,1,4885.5
35,13,Negative Urgency,1,2999
35,14,Sensation Seeking,1,4441.699999988079
35,15,Negative Urgency,2,3936.8999999910593
35,16,Sensation Seeking,1,3710
35,17,Positive Urgency,1,3316.1000000089407
35,18,Sensation Seeking,1,3314.1000000089407
35,19,Premeditation,2,3522.1000000089407
35,20,Positive Urgency,1,2592.6000000089407
