subject_ID,question_number,factor,resp,rt
33,1,Perseverance,2,6889.899999976158
33,2,Premeditation,2,5078.200000047684
33,3,Positive Urgency,1,10858.399999976158
33,4,Perseverance,2,4858.299999952316
33,5,Premeditation,2,3358.3000000715256
33,6,Negative Urgency,3,14368.799999952316
33,7,Perseverance,2,4798
33,8,Negative Urgency,3,5688.699999928474
33,9,Sensation Seeking,2,6148.399999976158
33,10,Positive Urgency,2,4628
33,11,Perseverance,2,2798.399999976158
33,12,Premeditation,2,5078.300000071526
33,13,Negative Urgency,3,8528.899999976158
33,14,Sensation Seeking,3,9918.400000095367
33,15,Negative Urgency,3,6028.299999952316
33,16,Sensation Seeking,2,3587.899999976158
33,17,Positive Urgency,1,3888.2999999523163
33,18,Sensation Seeking,3,3858.0999999046326
33,19,Premeditation,2,5058.299999952316
33,20,Positive Urgency,3,9438.100000023842
