subject_ID,question_number,factor,resp,rt
249,1,Perseverance,2,5809.5
249,2,Premeditation,2,3636.4000000059605
249,3,Positive Urgency,4,6181.20000000298
249,4,Perseverance,2,3650.8999999910593
249,5,Premeditation,2,4504
249,6,Negative Urgency,4,6143.29999999702
249,7,Perseverance,2,4088.9000000059605
249,8,Negative Urgency,4,8456.20000000298
249,9,Sensation Seeking,2,3853.7999999970198
249,10,Positive Urgency,2,5945
249,11,Perseverance,2,4608.100000008941
249,12,Premeditation,2,7453.5
249,14,Sensation Seeking,3,6838.29999999702
249,13,Negative Urgency,2,7009.20000000298
249,15,Negative Urgency,3,6028
249,16,Sensation Seeking,4,7327.0999999940395
249,17,Positive Urgency,2,6491.4000000059605
249,18,Sensation Seeking,3,8708.199999988079
249,19,Premeditation,2,6301.29999999702
249,20,Positive Urgency,2,10163.5
