subject_ID,question_number,factor,resp,rt
224,1,Perseverance,1,5288
224,2,Premeditation,2,3789.7000000178814
224,3,Positive Urgency,2,5928.0999999940395
224,4,Perseverance,1,3148.5
224,5,Premeditation,2,13907.40000000596
224,6,Negative Urgency,3,6598.9000000059605
224,7,Perseverance,1,4355.5999999940395
224,8,Negative Urgency,2,4901.0999999940395
224,9,Sensation Seeking,3,4735.700000017881
224,10,Positive Urgency,2,6646.200000017881
224,11,Perseverance,1,2787.300000011921
224,12,Premeditation,2,2735.9000000059605
224,13,Negative Urgency,3,3714.199999988079
224,14,Sensation Seeking,3,6967.5999999940395
224,15,Negative Urgency,4,4362.4000000059605
224,16,Sensation Seeking,1,4549.800000011921
224,17,Positive Urgency,1,6890.699999988079
224,18,Sensation Seeking,3,3985.7999999821186
224,19,Premeditation,2,3104
224,20,Positive Urgency,3,4042.9000000059605
