subject_ID,question_number,factor,resp,rt
227,1,Perseverance,1,3900.800000011921
227,2,Premeditation,1,2284.100000023842
227,3,Positive Urgency,3,28566.599999964237
227,4,Perseverance,1,2708.900000035763
227,5,Premeditation,2,5200.800000011921
227,6,Negative Urgency,3,35199.59999996424
227,7,Perseverance,1,4054.300000011921
227,8,Negative Urgency,3,29045.5
227,9,Sensation Seeking,3,2616.199999988079
227,10,Positive Urgency,2,2923.7000000476837
227,11,Perseverance,1,2759.2999999523163
227,12,Premeditation,2,44728.60000002384
227,13,Negative Urgency,3,2745.800000011921
227,14,Sensation Seeking,3,14460.699999988079
227,15,Negative Urgency,3,27470.599999964237
227,16,Sensation Seeking,4,3272.400000035763
227,17,Positive Urgency,1,16916.5
227,18,Sensation Seeking,3,4599.600000023842
227,19,Premeditation,2,2472.300000011921
227,20,Positive Urgency,2,3004.800000011921
