subject_ID,question_number,factor,resp,rt
67,1,Perseverance,1,15648.5
67,2,Premeditation,2,2525.199999809265
67,3,Positive Urgency,2,7885.700000047684
67,4,Perseverance,1,3773.300000190735
67,5,Premeditation,1,4013.7000000476837
67,6,Negative Urgency,3,4037.0999999046326
67,7,Perseverance,1,3965.699999809265
67,8,Negative Urgency,2,9413.599999904633
67,9,Sensation Seeking,3,5446.5
67,10,Positive Urgency,3,2565
67,11,Perseverance,2,2621
67,12,Premeditation,2,3422.399999856949
67,13,Negative Urgency,2,3147.800000190735
67,14,Sensation Seeking,3,2397.2999999523163
67,15,Negative Urgency,1,6329.599999904633
67,16,Sensation Seeking,4,8631.100000143051
67,17,Positive Urgency,2,5515.400000095367
67,19,Premeditation,1,3774.0999999046326
67,18,Sensation Seeking,4,4588.799999952316
67,20,Positive Urgency,3,3741.7000000476837
