subject_ID,question_number,factor,resp,rt
135,1,Perseverance,1,14246.200000047684
135,2,Premeditation,2,5480.699999809265
135,3,Positive Urgency,3,12306.5
135,4,Perseverance,2,7796.700000047684
135,5,Premeditation,2,9726.200000047684
135,6,Negative Urgency,3,10837.700000047684
135,7,Perseverance,2,7510.400000095367
135,8,Negative Urgency,3,24278.199999809265
135,9,Sensation Seeking,3,6042.799999952316
135,10,Positive Urgency,3,5796.300000190735
135,11,Perseverance,2,4189.700000047684
135,12,Premeditation,3,7634
135,13,Negative Urgency,3,5981.099999904633
135,14,Sensation Seeking,3,8776.5
135,15,Negative Urgency,4,7216.599999904633
135,16,Sensation Seeking,3,7641.099999904633
135,17,Positive Urgency,3,10119.600000143051
135,18,Sensation Seeking,1,8506.099999904633
135,19,Premeditation,2,6529.299999952316
135,20,Positive Urgency,3,6981.700000047684
