subject_ID,block_number,trial_number,phase,response_number,key,rt
233,3,3,delay,1,space,1285
233,3,13,delay,1,space,1542
233,3,15,delay,1,space,1222
233,3,15,delay,2,space,2511
233,3,19,delay,1,space,1519
233,3,25,delay,1,space,1398
233,3,35,delay,1,space,424
233,3,37,delay,1,space,357
233,3,41,delay,1,space,10
233,3,45,delay,1,space,1489
233,3,49,delay,1,space,442
233,4,3,delay,1,space,489
233,4,3,delay,2,space,1368
233,4,5,delay,1,space,136
233,4,9,delay,1,space,54
233,4,9,delay,2,space,816
233,4,9,delay,3,space,2934
233,4,15,delay,1,space,394
233,4,21,delay,1,space,642
233,4,25,delay,1,space,384
233,4,25,delay,2,space,1914
233,4,35,delay,1,space,1100
233,4,39,delay,1,space,14
233,4,45,delay,1,space,1044
233,4,49,delay,1,space,536
233,4,51,delay,1,space,777
233,5,1,delay,1,space,182
233,5,1,delay,2,space,1563
233,5,5,delay,1,space,1351
233,5,7,delay,1,space,1220
233,5,13,delay,1,space,609
233,5,13,delay,2,space,1852
233,5,19,delay,1,space,612
233,5,23,delay,1,space,1
233,5,23,delay,2,space,1251
233,5,25,delay,1,space,392
233,5,29,delay,1,space,143
233,5,31,delay,1,space,353
233,5,35,delay,1,space,327
233,5,35,delay,2,space,1476
233,5,35,delay,3,space,2963
233,5,39,delay,1,space,367
233,5,39,delay,2,space,1614
233,5,41,delay,1,space,386
233,5,43,delay,1,space,269
233,5,43,delay,2,space,1316
233,5,51,delay,1,space,402
233,5,51,delay,2,space,1213
233,5,51,delay,3,space,1825
233,6,1,delay,1,space,52
233,6,7,delay,1,space,582
233,6,9,delay,1,space,320
233,6,11,delay,1,space,387
233,6,15,delay,1,space,330
233,6,17,delay,1,space,232
233,6,17,delay,2,space,1381
233,6,21,delay,1,space,1836
233,6,23,delay,1,space,319
233,6,23,delay,2,space,1869
233,6,33,delay,1,space,367
233,6,37,delay,1,space,1561
233,6,41,delay,1,space,25
233,6,41,delay,2,space,744
233,6,43,delay,1,space,1027
233,6,45,delay,1,space,2752
233,6,49,delay,1,space,869
