subject_ID,question_number,factor,resp,rt
203,1,Perseverance,1,5771
203,2,Premeditation,1,3797
203,3,Positive Urgency,1,4249
203,4,Perseverance,1,4307
203,5,Premeditation,1,4003
203,6,Negative Urgency,2,6624
203,7,Perseverance,1,7069
203,8,Negative Urgency,4,6014
203,9,Sensation Seeking,2,3364
203,10,Positive Urgency,2,4355
203,11,Perseverance,1,2232
203,12,Premeditation,1,4948
203,13,Negative Urgency,2,3099
203,14,Sensation Seeking,3,5087
203,15,Negative Urgency,2,4034
203,16,Sensation Seeking,1,3222
203,17,Positive Urgency,1,4405
203,18,Sensation Seeking,1,3206
203,19,Premeditation,1,3349
203,20,Positive Urgency,2,3026
