subject_ID,question_number,factor,resp,rt
240,1,Perseverance,1,7749
240,2,Premeditation,2,8426.5
240,3,Positive Urgency,2,8736.5
240,4,Perseverance,1,8010.70000000298
240,5,Premeditation,1,7198.10000000149
240,6,Negative Urgency,2,8923.30000000447
240,7,Perseverance,2,4904.30000000447
240,8,Negative Urgency,2,6569.60000000149
240,9,Sensation Seeking,4,6259.29999999702
240,10,Positive Urgency,1,7664.39999999851
240,11,Perseverance,1,4789.4000000059605
240,12,Premeditation,1,8676.60000000149
240,13,Negative Urgency,2,4863.89999999851
240,14,Sensation Seeking,3,8011.29999999702
240,15,Negative Urgency,2,6213.20000000298
240,16,Sensation Seeking,1,5851.10000000149
240,17,Positive Urgency,1,12354.5
240,18,Sensation Seeking,2,7239.70000000298
240,19,Premeditation,2,4462.5
240,20,Positive Urgency,1,7278.29999999702
