subject_ID,question_number,factor,resp,rt
79,1,Perseverance,2,11375.900000000373
79,2,Premeditation,2,5125.60000000149
79,3,Positive Urgency,2,9060.10000000149
79,4,Perseverance,2,5295.800000000745
79,5,Premeditation,2,6516.0999999996275
79,6,Negative Urgency,2,13775.400000000373
79,7,Perseverance,3,7200
79,8,Negative Urgency,3,32284
79,9,Sensation Seeking,3,3912.10000000149
79,10,Positive Urgency,2,5982.200000001118
79,11,Perseverance,2,7728
79,12,Premeditation,3,5404.200000001118
79,13,Negative Urgency,3,5500
79,14,Sensation Seeking,3,8214.099999999627
79,15,Negative Urgency,2,5869.60000000149
79,16,Sensation Seeking,2,4452
79,17,Positive Urgency,1,8949.89999999851
79,18,Sensation Seeking,4,7801.799999998882
79,19,Premeditation,3,4213.799999998882
79,20,Positive Urgency,3,5778.200000001118
