subject_ID,block_number,trial_number,phase,response_number,key,rt
214,3,5,delay,1,space,308
214,3,7,delay,1,space,284
214,3,11,delay,1,space,289
214,3,15,delay,1,space,269
214,3,17,delay,1,space,306
214,3,17,delay,2,space,1419
214,3,21,delay,1,space,262
214,3,39,delay,1,space,295
214,3,41,delay,1,space,322
214,3,43,delay,1,space,294
214,3,49,delay,1,space,250
214,4,5,delay,1,space,370
214,4,13,delay,1,space,2185
214,4,27,delay,1,space,346
214,4,29,delay,1,space,2096
214,4,33,delay,1,space,957
214,4,33,delay,2,space,2142
214,4,41,delay,1,space,1112
214,4,45,delay,1,space,703
214,5,7,delay,1,space,652
214,5,11,delay,1,space,1694
214,5,17,delay,1,space,1470
214,5,19,delay,1,space,725
214,5,33,delay,1,space,2752
214,5,35,delay,1,space,1536
214,5,43,delay,1,space,328
214,6,1,delay,1,space,810
214,6,11,delay,1,space,1004
214,6,13,delay,1,space,1770
214,6,25,delay,1,space,1115
214,6,29,delay,1,space,624
214,6,31,delay,1,space,900
214,6,33,delay,1,space,1358
214,6,41,delay,1,space,7
214,6,51,delay,1,space,1395
