subject_ID,question_number,factor,resp,rt
218,1,Perseverance,1,10918
218,2,Premeditation,2,3707
218,3,Positive Urgency,1,8592
218,4,Perseverance,3,5249
218,5,Premeditation,2,4548
218,6,Negative Urgency,2,6600
218,7,Perseverance,3,6511
218,8,Negative Urgency,1,10181
218,9,Sensation Seeking,3,4264
218,10,Positive Urgency,1,5134
218,11,Perseverance,2,2408
218,12,Premeditation,2,5478
218,13,Negative Urgency,2,3592
218,14,Sensation Seeking,3,5304
218,15,Negative Urgency,2,4754
218,16,Sensation Seeking,3,5399
218,17,Positive Urgency,1,5852
218,18,Sensation Seeking,3,4562
218,19,Premeditation,3,6372
218,20,Positive Urgency,2,7704
