subject_ID,age,gender,nationality,exp_part,block_number,trial_number,trial_type,delay,game1_startRT,game1_color,game1_respKey,game1_respRT,game1_outcome,game2_delay_premature,game2_startRT,game2_HP_prob,game2_HP_amount,game2_LP_prob,game2_LP_amount,game2_pos,game2_respKey,game2_respRT,game2_choice,game2_outcome
137,23,male,Dutch,practice_game1,1,1,practice,na,1093,mixed,f,920,loss,0,0,0,0,0,0,na,na,0,na,na
137,23,male,Dutch,practice_game1,1,2,practice,na,934,mixed,f,561,loss,0,0,0,0,0,0,na,na,0,na,na
137,23,male,Dutch,practice_game1,1,3,practice,na,429,mixed,j,317,win,0,0,0,0,0,0,na,na,0,na,na
137,23,male,Dutch,practice_game1,1,4,practice,na,358,mixed,j,294,win,0,0,0,0,0,0,na,na,0,na,na
137,23,male,Dutch,practice_game2,2,1,practice,na,0,na,na,0,na,0,601,0.7,10,0.3,50,LP-HP,f,2771,LP,win
137,23,male,Dutch,practice_game2,2,2,practice,na,0,na,na,0,na,0,657,0.6,10,0.4,40,HP-LP,j,2176,LP,win
137,23,male,Dutch,practice_game2,2,3,practice,na,0,na,na,0,na,0,644,0.8,50,0.4,20,HP-LP,f,1019,HP,win
137,23,male,Dutch,practice_game2,2,4,practice,na,0,na,na,0,na,0,1589,0.8,10,0.2,20,LP-HP,j,937,HP,no-win
137,23,male,Dutch,practice_game2,2,5,practice,na,0,na,na,0,na,0,588,0.8,20,0.2,30,HP-LP,f,872,HP,win
137,23,male,Dutch,exp,3,2,exp,yes,2887,mixed,j,945,win,0,424,0.6,10,0.4,40,HP-LP,j,1045,LP,no-win
137,23,male,Dutch,exp,3,4,exp,no,619,mixed,f,538,loss,0,665,0.7,10,0.3,30,LP-HP,j,677,HP,win
137,23,male,Dutch,exp,3,6,catch,yes,453,mixed,j,378,win,0,584,0.6,10,0.5,50,HP-LP,j,841,LP,win
137,23,male,Dutch,exp,3,8,exp,no,753,mixed,j,519,win,0,497,0.6,20,0.4,50,HP-LP,f,1067,HP,no-win
137,23,male,Dutch,exp,3,10,exp,yes,745,mixed,j,515,win,0,274,0.8,20,0.2,30,HP-LP,f,897,HP,win
137,23,male,Dutch,exp,3,12,catch,no,457,mixed,j,408,loss,0,494,0.8,10,0.7,50,HP-LP,j,1049,LP,win
137,23,male,Dutch,exp,3,14,exp,yes,470,mixed,j,469,win,0,284,0.6,10,0.4,40,LP-HP,f,1924,LP,no-win
137,23,male,Dutch,exp,3,16,exp,yes,1321,mixed,j,477,loss,0,296,0.6,40,0.4,50,HP-LP,f,1059,HP,win
137,23,male,Dutch,exp,3,18,exp,no,429,mixed,j,429,loss,0,395,0.7,20,0.3,30,LP-HP,j,736,HP,win
137,23,male,Dutch,exp,3,20,exp,yes,400,mixed,j,185,loss,0,287,0.6,40,0.4,50,LP-HP,j,1093,HP,win
137,23,male,Dutch,exp,3,22,exp,no,476,mixed,j,265,loss,0,282,0.6,10,0.4,40,LP-HP,j,1211,HP,win
137,23,male,Dutch,exp,3,24,exp,no,254,mixed,f,251,loss,0,470,0.7,30,0.3,40,HP-LP,j,182,LP,win
137,23,male,Dutch,exp,3,26,exp,no,449,mixed,j,454,win,0,314,0.7,30,0.3,40,LP-HP,j,747,HP,win
137,23,male,Dutch,exp,3,28,catch,no,384,mixed,j,489,win,0,387,0.8,40,0.2,20,HP-LP,j,222,LP,no-win
137,23,male,Dutch,exp,3,30,exp,yes,398,mixed,j,471,loss,1,280,0.8,10,0.2,20,HP-LP,f,748,HP,win
137,23,male,Dutch,exp,3,32,exp,no,404,mixed,j,462,loss,0,245,0.7,10,0.3,50,LP-HP,j,679,HP,no-win
137,23,male,Dutch,exp,3,34,exp,no,553,mixed,j,489,win,0,477,0.8,10,0.2,20,LP-HP,j,425,HP,win
137,23,male,Dutch,exp,3,36,catch,no,272,mixed,j,490,win,0,1050,0.6,10,0.5,50,LP-HP,f,1382,LP,win
137,23,male,Dutch,exp,3,38,exp,no,309,mixed,j,226,loss,0,30,0.8,10,0.2,20,LP-HP,j,742,HP,win
137,23,male,Dutch,exp,3,40,exp,no,392,mixed,j,549,loss,0,420,0.7,20,0.3,30,HP-LP,f,705,HP,win
137,23,male,Dutch,exp,3,42,catch,yes,368,mixed,j,422,win,0,519,0.7,30,0.3,10,LP-HP,j,714,HP,win
137,23,male,Dutch,exp,3,44,exp,yes,385,mixed,j,549,win,0,327,0.7,10,0.3,30,HP-LP,f,645,HP,win
137,23,male,Dutch,exp,3,46,exp,yes,390,mixed,j,459,win,0,542,0.6,40,0.4,50,LP-HP,j,907,HP,win
137,23,male,Dutch,exp,3,48,exp,no,612,mixed,j,507,win,0,348,0.7,10,0.3,30,LP-HP,j,902,HP,win
137,23,male,Dutch,exp,3,50,exp,no,495,mixed,j,479,win,0,272,0.6,10,0.4,40,LP-HP,f,1585,LP,no-win
137,23,male,Dutch,exp,3,52,catch,no,334,mixed,j,232,win,0,378,0.8,50,0.2,30,HP-LP,f,559,HP,no-win
137,23,male,Dutch,exp,4,2,exp,no,533,mixed,j,514,loss,0,64,0.6,20,0.4,50,HP-LP,f,1079,HP,no-win
137,23,male,Dutch,exp,4,4,exp,no,642,mixed,j,393,win,0,439,0.7,20,0.3,30,LP-HP,j,737,HP,win
137,23,male,Dutch,exp,4,6,catch,no,362,mixed,j,481,loss,0,387,0.8,40,0.2,20,LP-HP,j,215,HP,win
137,23,male,Dutch,exp,4,8,catch,yes,300,mixed,j,422,loss,0,330,0.8,40,0.2,20,HP-LP,f,675,HP,win
137,23,male,Dutch,exp,4,10,exp,no,390,mixed,j,415,win,0,338,0.7,10,0.3,50,HP-LP,f,540,HP,no-win
137,23,male,Dutch,exp,4,12,exp,no,479,mixed,j,384,win,0,401,0.6,30,0.4,50,HP-LP,f,837,HP,no-win
137,23,male,Dutch,exp,4,14,exp,yes,512,mixed,j,456,win,0,238,0.7,20,0.3,30,HP-LP,j,1000,LP,win
137,23,male,Dutch,exp,4,16,exp,yes,368,mixed,j,407,win,0,480,0.6,30,0.4,50,HP-LP,j,1082,LP,win
137,23,male,Dutch,exp,4,18,exp,yes,421,mixed,j,331,loss,0,256,0.8,10,0.2,20,LP-HP,j,631,HP,win
137,23,male,Dutch,exp,4,20,catch,yes,389,mixed,j,212,loss,0,310,0.6,10,0.5,50,LP-HP,f,1756,LP,no-win
137,23,male,Dutch,exp,4,22,exp,no,534,mixed,j,303,loss,0,332,0.6,40,0.4,50,HP-LP,j,644,LP,no-win
137,23,male,Dutch,exp,4,24,exp,yes,459,mixed,j,275,loss,0,282,0.6,30,0.4,50,HP-LP,f,736,HP,no-win
137,23,male,Dutch,exp,4,26,exp,yes,745,mixed,j,478,win,0,313,0.6,40,0.4,50,HP-LP,j,298,LP,no-win
137,23,male,Dutch,exp,4,28,exp,yes,358,mixed,j,207,win,0,619,0.6,20,0.4,50,HP-LP,f,803,HP,win
137,23,male,Dutch,exp,4,30,exp,no,536,mixed,j,863,win,0,253,0.6,30,0.4,50,LP-HP,j,337,HP,win
137,23,male,Dutch,exp,4,32,exp,yes,392,mixed,j,430,win,0,885,0.7,10,0.3,30,LP-HP,j,176,HP,no-win
137,23,male,Dutch,exp,4,34,exp,no,381,mixed,j,241,loss,0,349,0.8,10,0.2,20,HP-LP,j,222,LP,no-win
137,23,male,Dutch,exp,4,36,catch,yes,313,mixed,j,191,loss,0,248,0.7,30,0.3,10,HP-LP,f,413,HP,win
137,23,male,Dutch,exp,4,38,exp,yes,334,mixed,j,158,loss,0,505,0.8,20,0.2,30,LP-HP,j,549,HP,win
137,23,male,Dutch,exp,4,40,exp,no,341,mixed,j,164,loss,0,313,0.6,20,0.4,50,LP-HP,j,1119,HP,win
137,23,male,Dutch,exp,4,42,exp,no,330,mixed,j,198,loss,0,275,0.7,30,0.3,40,LP-HP,j,181,HP,win
137,23,male,Dutch,exp,4,44,catch,no,336,mixed,j,191,win,0,320,0.8,10,0.7,50,LP-HP,j,249,HP,win
137,23,male,Dutch,exp,4,46,exp,no,355,mixed,j,206,loss,0,352,0.8,20,0.2,30,LP-HP,j,529,HP,win
