subject_ID,question_number,factor,resp,rt
122,1,Perseverance,1,7870
122,2,Premeditation,2,6195.899999991059
122,3,Positive Urgency,2,8149.9000000059605
122,4,Perseverance,1,4822.399999991059
122,5,Premeditation,2,7366.70000000298
122,6,Negative Urgency,3,11914.20000000298
122,7,Perseverance,1,5286.300000011921
122,8,Negative Urgency,1,12290.70000000298
122,9,Sensation Seeking,3,4974.5999999940395
122,10,Positive Urgency,3,5667.699999988079
122,11,Perseverance,2,4612.899999991059
122,12,Premeditation,1,6405.5
122,13,Negative Urgency,3,4789.29999999702
122,14,Sensation Seeking,3,6976.0999999940395
122,15,Negative Urgency,2,8112.70000000298
122,16,Sensation Seeking,2,8842.10000000894
122,17,Positive Urgency,2,7840.4000000059605
122,18,Sensation Seeking,2,8372.20000000298
122,19,Premeditation,2,6133.4000000059605
122,20,Positive Urgency,2,5607.100000008941
