subject_ID,question_number,factor,resp,rt
74,1,Perseverance,1,6245
74,2,Premeditation,1,2864
74,3,Positive Urgency,1,4196
74,4,Perseverance,1,2844
74,5,Premeditation,2,2620
74,6,Negative Urgency,2,6151
74,7,Perseverance,2,3826
74,8,Negative Urgency,1,5858
74,9,Sensation Seeking,1,2494
74,10,Positive Urgency,1,2879
74,11,Perseverance,1,2149
74,12,Premeditation,1,3929
74,13,Negative Urgency,1,3823
74,14,Sensation Seeking,1,5279
74,15,Negative Urgency,3,3037
74,16,Sensation Seeking,1,2806
74,17,Positive Urgency,1,4668
74,18,Sensation Seeking,1,2829
74,19,Premeditation,1,2101
74,20,Positive Urgency,1,2457
