subject_ID,question_number,factor,resp,rt
214,1,Perseverance,1,4711.700000047684
214,2,Premeditation,1,2222.5
214,3,Positive Urgency,1,5606.599999904633
214,4,Perseverance,1,2135.899999856949
214,5,Premeditation,2,6421.799999952316
214,6,Negative Urgency,1,6109.200000047684
214,7,Perseverance,2,5487
214,8,Negative Urgency,2,5335.5
214,9,Sensation Seeking,1,4510
214,10,Positive Urgency,1,2966.9000000953674
214,11,Perseverance,1,2189.800000190735
214,12,Premeditation,1,3758.9000000953674
214,13,Negative Urgency,1,4334.599999904633
214,14,Sensation Seeking,3,8246.299999952316
214,15,Negative Urgency,2,2974.399999856949
214,16,Sensation Seeking,3,5175.5
214,17,Positive Urgency,1,4390.900000095367
214,18,Sensation Seeking,4,3245.7000000476837
214,19,Premeditation,2,3077.7000000476837
214,20,Positive Urgency,2,3175.100000143051
