subject_ID,question_number,factor,resp,rt
60,1,Perseverance,1,7749.29999999702
60,2,Premeditation,1,3336.8999999910593
60,3,Positive Urgency,3,3778.800000011921
60,4,Perseverance,3,3586.9000000059605
60,5,Premeditation,1,2645.800000011921
60,6,Negative Urgency,2,3026
60,7,Perseverance,2,2875.9000000059605
60,8,Negative Urgency,3,5857.70000000298
60,9,Sensation Seeking,1,2116
60,10,Positive Urgency,3,2005.9000000059605
60,11,Perseverance,3,1929.800000011921
60,12,Premeditation,1,3881.9000000059605
60,13,Negative Urgency,2,7805.800000011921
60,14,Sensation Seeking,3,3097.9000000059605
60,15,Negative Urgency,2,4871.0999999940395
60,16,Sensation Seeking,3,3552.9000000059605
60,17,Positive Urgency,2,3331.0999999940395
60,18,Sensation Seeking,3,6272.899999991059
60,19,Premeditation,1,2465.8999999910593
60,20,Positive Urgency,2,3067.5999999940395
