subject_ID,block_number,trial_number,phase,response_number,key,rt
76,3,19,delay,1,space,794
76,3,27,delay,1,space,290
76,3,37,delay,1,space,217
76,4,3,delay,1,space,122
76,4,7,delay,1,space,721
76,4,13,delay,1,space,1177
76,4,15,delay,1,space,2768
76,4,19,delay,1,space,2442
76,4,45,delay,1,space,1465
76,5,1,delay,1,space,216
76,5,11,delay,1,space,209
76,5,21,delay,1,space,536
76,5,31,delay,1,space,2018
76,5,37,delay,1,space,2217
76,5,39,delay,1,space,904
76,5,45,delay,1,space,257
76,5,51,delay,1,space,712
76,6,3,delay,1,space,2272
76,6,9,delay,1,space,2672
76,6,11,delay,1,space,633
76,6,11,delay,2,space,2457
76,6,23,delay,1,space,297
76,6,33,delay,1,space,768
76,6,37,delay,1,space,1737
76,6,41,delay,1,space,591
76,6,43,delay,1,space,2809
76,6,49,delay,1,space,1168
