subject_ID,question_number,factor,resp,rt
141,1,Perseverance,1,6723.89999999851
141,2,Premeditation,1,3485.10000000149
141,3,Positive Urgency,1,8204.69999999553
141,4,Perseverance,1,13028.60000000149
141,5,Premeditation,2,5524.60000000149
141,6,Negative Urgency,1,14581.89999999851
141,7,Perseverance,1,9196.5
141,8,Negative Urgency,1,7604.30000000447
141,9,Sensation Seeking,3,4817.5
141,10,Positive Urgency,1,7203.89999999851
141,11,Perseverance,1,6233.60000000149
141,12,Premeditation,1,20312.10000000149
141,13,Negative Urgency,1,4842.29999999702
141,14,Sensation Seeking,4,6640.80000000447
141,15,Negative Urgency,3,7755.5
141,16,Sensation Seeking,4,9302.70000000298
141,17,Positive Urgency,1,17232.89999999851
141,18,Sensation Seeking,3,40625.30000000447
141,19,Premeditation,1,6195.30000000447
141,20,Positive Urgency,2,8886
