subject_ID,question_number,factor,resp,rt
102,1,Perseverance,1,11218.900000035763
102,2,Premeditation,2,8684.099999964237
102,3,Positive Urgency,1,5889.699999988079
102,4,Perseverance,1,4203
102,5,Premeditation,1,10005.100000023842
102,6,Negative Urgency,2,8219.899999976158
102,7,Perseverance,1,17209.100000023842
102,8,Negative Urgency,4,8157
102,9,Sensation Seeking,3,5476.899999976158
102,10,Positive Urgency,2,4143
102,11,Perseverance,1,2174
102,12,Premeditation,1,6636.899999976158
102,13,Negative Urgency,1,5974.100000023842
102,14,Sensation Seeking,1,6350.100000023842
102,15,Negative Urgency,1,3495.899999976158
102,16,Sensation Seeking,3,9461.199999988079
102,17,Positive Urgency,1,6571.800000011921
102,18,Sensation Seeking,2,8808.099999964237
102,19,Premeditation,1,4355
102,20,Positive Urgency,1,3885.900000035763
