subject_ID,question_number,factor,resp,rt
120,1,Perseverance,1,6950.100000023842
120,2,Premeditation,1,6180.800000011921
120,3,Positive Urgency,3,31510.700000047684
120,4,Perseverance,2,8771.800000011921
120,5,Premeditation,1,4845.699999988079
120,6,Negative Urgency,4,10237.300000011921
120,7,Perseverance,3,4125.699999988079
120,8,Negative Urgency,1,8438.300000011921
120,9,Sensation Seeking,2,7054
120,10,Positive Urgency,2,5573.199999988079
120,11,Perseverance,1,4325.800000011921
120,12,Premeditation,1,5477.899999976158
120,13,Negative Urgency,3,6357.800000011921
120,14,Sensation Seeking,4,22190
120,15,Negative Urgency,4,16077.5
120,16,Sensation Seeking,3,2597.800000011921
120,17,Positive Urgency,2,9541.600000023842
120,18,Sensation Seeking,2,4134.100000023842
120,19,Premeditation,1,4301.699999988079
120,20,Positive Urgency,1,3126.100000023842
