subject_ID,question_number,factor,resp,rt
117,1,Perseverance,1,10671.799999999814
117,2,Premeditation,2,4405.600000000559
117,3,Positive Urgency,3,5637.899999999441
117,4,Perseverance,1,3988.7000000001863
117,5,Premeditation,1,4864.799999999814
117,6,Negative Urgency,3,12897.599999999627
117,7,Perseverance,1,6787.5
117,8,Negative Urgency,2,10292.5
117,9,Sensation Seeking,2,2600.899999999441
117,11,Perseverance,1,2595.9000000003725
117,10,Positive Urgency,3,5887.799999999814
117,12,Premeditation,1,4511.700000000186
117,13,Negative Urgency,3,4904.5
117,14,Sensation Seeking,3,6233.300000000745
117,15,Negative Urgency,2,5620.600000000559
117,16,Sensation Seeking,3,3711.9000000003725
117,17,Positive Urgency,2,11845.5
117,18,Sensation Seeking,2,3547.7000000001863
117,19,Premeditation,2,2776.7999999998137
117,20,Positive Urgency,2,4247
