subject_ID,question_number,factor,resp,rt
137,1,Perseverance,2,3985.199999988079
137,2,Premeditation,2,1644.4000000059605
137,3,Positive Urgency,2,3068.5999999940395
137,4,Perseverance,2,1710.5
137,5,Premeditation,2,2493.2000000178814
137,6,Negative Urgency,2,2481.7999999821186
137,7,Perseverance,2,1607.4000000059605
137,8,Negative Urgency,2,2618.300000011921
137,9,Sensation Seeking,3,1879.9000000059605
137,10,Positive Urgency,2,2154.2999999821186
137,11,Perseverance,2,1446.1000000238419
137,12,Premeditation,2,1454.199999988079
137,13,Negative Urgency,2,3866.0999999940395
137,14,Sensation Seeking,3,2140.5999999940395
137,15,Negative Urgency,2,2636.5
137,16,Sensation Seeking,2,2738.800000011921
137,17,Positive Urgency,2,3158.0999999940395
137,18,Sensation Seeking,4,1970.2000000178814
137,19,Premeditation,2,1917.7000000178814
137,20,Positive Urgency,2,2338.4000000059605
