subject_ID,question_number,factor,resp,rt
88,1,Perseverance,2,11908
88,2,Premeditation,1,7894.700000047684
88,3,Positive Urgency,2,13729.799999952316
88,4,Perseverance,2,7904
88,5,Premeditation,1,8526.899999976158
88,6,Negative Urgency,3,15484.699999928474
88,7,Perseverance,3,16801.800000071526
88,8,Negative Urgency,1,22521.300000071526
88,9,Sensation Seeking,3,8277.600000023842
88,10,Positive Urgency,2,6096.399999976158
88,11,Perseverance,2,8264.799999952316
88,12,Premeditation,1,6197.599999904633
88,13,Negative Urgency,2,11548.600000023842
88,14,Sensation Seeking,3,9248.300000071526
88,15,Negative Urgency,1,6918.100000023842
88,16,Sensation Seeking,1,5372.5
88,17,Positive Urgency,2,9466.899999976158
88,18,Sensation Seeking,3,9715.199999928474
88,19,Premeditation,2,7454.5
88,20,Positive Urgency,2,7087.299999952316
