subject_ID,question_number,factor,resp,rt
8,1,Perseverance,1,2775.5
8,2,Premeditation,1,1817.2999999821186
8,3,Positive Urgency,1,3646.399999976158
8,4,Perseverance,1,1954.7999999821186
8,5,Premeditation,2,1991.1000000238419
8,6,Negative Urgency,1,2453.7000000178814
8,7,Perseverance,1,2146.0999999940395
8,8,Negative Urgency,1,3287.7999999821186
8,9,Sensation Seeking,3,1820.7999999821186
8,10,Positive Urgency,1,1840.4000000059605
8,11,Perseverance,1,1573.9000000059605
8,12,Premeditation,1,1716.5999999940395
8,13,Negative Urgency,2,1866
8,14,Sensation Seeking,3,2201.300000011921
8,15,Negative Urgency,4,2363.2999999821186
8,16,Sensation Seeking,3,1781.699999988079
8,17,Positive Urgency,1,2266.5
8,18,Sensation Seeking,2,2086.300000011921
8,19,Premeditation,2,1700.300000011921
8,20,Positive Urgency,1,2584.4000000059605
