subject_ID,age,gender,nationality,exp_part,block_number,trial_number,trial_type,delay,game1_startRT,game1_color,game1_respKey,game1_respRT,game1_outcome,game2_delay_premature,game2_startRT,game2_HP_prob,game2_HP_amount,game2_LP_prob,game2_LP_amount,game2_pos,game2_respKey,game2_respRT,game2_choice,game2_outcome
25,35,male,British,practice_game1,1,1,practice,na,1089,mixed,f,1339,win,0,0,0,0,0,0,na,na,0,na,na
25,35,male,British,practice_game1,1,2,practice,na,984,mixed,f,1306,loss,0,0,0,0,0,0,na,na,0,na,na
25,35,male,British,practice_game1,1,3,practice,na,961,mixed,f,511,win,0,0,0,0,0,0,na,na,0,na,na
25,35,male,British,practice_game1,1,4,practice,na,713,mixed,f,406,loss,0,0,0,0,0,0,na,na,0,na,na
25,35,male,British,practice_game2,2,1,practice,na,0,na,na,0,na,0,757,0.8,20,0.2,30,LP-HP,j,1816,HP,win
25,35,male,British,practice_game2,2,2,practice,na,0,na,na,0,na,0,795,0.8,50,0.4,20,HP-LP,f,1491,HP,no-win
25,35,male,British,practice_game2,2,3,practice,na,0,na,na,0,na,0,733,0.6,10,0.4,40,HP-LP,j,2339,LP,no-win
25,35,male,British,practice_game2,2,4,practice,na,0,na,na,0,na,0,932,0.8,10,0.2,20,LP-HP,j,1997,HP,win
25,35,male,British,practice_game2,2,5,practice,na,0,na,na,0,na,0,669,0.7,10,0.3,50,HP-LP,j,2143,LP,no-win
25,35,male,British,exp,3,2,exp,no,1359,mixed,f,1276,loss,0,717,0.6,10,0.4,40,HP-LP,j,2840,LP,no-win
25,35,male,British,exp,3,4,exp,yes,601,mixed,f,905,loss,0,731,0.7,30,0.3,40,HP-LP,f,1210,HP,win
25,35,male,British,exp,3,6,exp,yes,573,mixed,f,731,loss,0,528,0.6,30,0.4,50,LP-HP,j,1275,HP,no-win
25,35,male,British,exp,3,8,catch,yes,481,mixed,f,624,win,0,419,0.7,30,0.3,10,HP-LP,f,1048,HP,no-win
25,35,male,British,exp,3,10,exp,no,582,mixed,f,880,win,0,464,0.7,30,0.3,40,LP-HP,j,1324,HP,no-win
25,35,male,British,exp,3,12,catch,yes,603,mixed,f,635,loss,0,381,0.8,10,0.7,50,HP-LP,j,1066,LP,win
25,35,male,British,exp,3,14,exp,no,922,mixed,f,2650,win,0,564,0.6,20,0.4,50,LP-HP,f,1603,LP,win
