subject_ID,block_number,trial_number,phase,response_number,key,rt
250,2,2,delay,1,space,688
250,2,4,delay,1,space,670
250,3,3,delay,1,space,655
250,3,5,delay,1,space,2121
250,3,9,delay,1,space,1156
250,3,11,delay,1,space,553
250,3,13,delay,1,space,510
250,3,15,delay,1,space,469
250,3,15,delay,2,space,1861
250,3,19,delay,1,space,454
250,3,19,delay,2,space,1367
250,3,21,delay,1,j,1172
250,3,23,delay,1,space,435
250,3,23,delay,2,space,1923
250,3,25,delay,1,space,311
250,3,27,delay,1,space,152
250,3,27,delay,2,space,2183
250,3,29,delay,1,space,87
250,3,31,delay,1,space,425
250,3,33,delay,1,space,567
250,3,35,delay,1,f,420
250,3,35,delay,2,space,819
250,3,37,delay,1,space,539
250,3,41,delay,1,space,1482
250,3,43,delay,1,space,522
250,4,3,delay,1,space,36
250,4,3,delay,2,space,2844
250,4,5,delay,1,space,433
250,4,7,delay,1,space,163
250,4,7,delay,2,space,779
250,4,7,delay,3,space,1283
250,4,7,delay,4,space,1715
250,4,7,delay,5,space,2403
250,4,17,delay,1,space,37
250,4,19,delay,1,space,889
250,4,21,delay,1,space,35
250,4,21,delay,2,space,628
250,4,21,delay,3,space,1619
250,4,23,delay,1,space,10
250,4,27,delay,1,space,173
250,4,29,delay,1,space,814
250,4,29,delay,2,space,1509
250,4,29,delay,3,space,1958
250,4,29,delay,4,space,2446
250,4,31,delay,1,space,107
250,4,33,delay,1,space,669
250,4,33,delay,2,space,2004
250,4,35,delay,1,space,208
250,4,37,delay,1,space,174
250,4,39,delay,1,space,96
250,4,41,delay,1,space,50
250,4,43,delay,1,space,49
250,4,45,delay,1,space,45
250,4,47,delay,1,space,256
250,4,47,delay,2,space,632
250,4,47,delay,3,space,1136
250,4,47,delay,4,space,2120
250,4,47,delay,5,space,2568
250,4,49,delay,1,space,120
250,4,51,delay,1,space,115
250,4,51,delay,2,space,611
250,4,51,delay,3,space,1099
250,4,51,delay,4,space,2595
250,5,1,delay,1,space,208
250,5,3,delay,1,space,248
250,5,3,delay,2,space,608
250,5,3,delay,3,space,2144
250,5,5,delay,1,space,287
250,5,7,delay,1,space,21
250,5,7,delay,2,space,356
250,5,7,delay,3,space,732
250,5,7,delay,4,space,2548
250,5,9,delay,1,space,230
250,5,11,delay,1,space,20
250,5,13,delay,1,space,11
250,5,13,delay,2,space,258
250,5,15,delay,1,space,30
250,5,15,delay,2,space,278
250,5,15,delay,3,space,591
250,5,15,delay,4,space,855
250,5,15,delay,5,space,1134
250,5,15,delay,6,space,1519
250,5,15,delay,7,space,1831
250,5,15,delay,8,space,2231
250,5,15,delay,9,space,2623
250,5,17,delay,1,space,57
250,5,19,delay,1,space,136
250,5,19,delay,2,space,424
250,5,19,delay,3,space,904
250,5,19,delay,4,space,1320
250,5,21,delay,1,space,146
250,5,23,delay,1,space,113
250,5,23,delay,2,space,337
250,5,23,delay,3,space,633
250,5,23,delay,4,space,864
250,5,23,delay,5,space,1088
250,5,23,delay,6,space,1401
250,5,25,delay,1,space,178
250,5,25,delay,2,space,586
250,5,25,delay,3,space,2266
250,5,27,delay,1,space,231
250,5,29,delay,1,space,66
250,5,29,delay,2,space,929
250,5,29,delay,3,space,1530
250,5,29,delay,4,space,2323
250,5,31,delay,1,space,466
250,5,33,delay,1,space,186
250,5,35,delay,1,space,1081
250,5,35,delay,2,space,2705
250,5,37,delay,1,space,74
250,5,39,delay,1,space,60
250,5,39,delay,2,space,339
250,5,39,delay,3,space,636
250,5,39,delay,4,space,924
250,5,39,delay,5,space,1181
250,5,39,delay,6,space,1444
250,5,39,delay,7,space,1709
250,5,39,delay,8,space,1997
250,5,41,delay,1,space,287
250,5,45,delay,1,space,263
250,5,45,delay,2,space,606
250,5,45,delay,3,space,878
250,5,45,delay,4,space,1135
250,5,45,delay,5,space,1399
250,5,45,delay,6,space,2071
250,5,49,delay,1,space,136
250,5,51,delay,1,space,525
250,6,3,delay,1,space,50
250,6,3,delay,2,space,602
250,6,5,delay,1,space,1311
250,6,5,delay,2,space,2693
250,6,7,delay,1,space,520
250,6,7,delay,2,space,2888
250,6,11,delay,1,space,299
250,6,11,delay,2,space,691
250,6,11,delay,3,space,1907
250,6,15,delay,1,space,732
250,6,21,delay,1,f,71
250,6,21,delay,2,space,623
250,6,27,delay,1,f,144
250,6,27,delay,2,space,280
250,6,27,delay,3,space,664
250,6,27,delay,4,f,983
250,6,29,delay,1,f,45
250,6,29,delay,2,space,77
250,6,29,delay,3,j,157
250,6,33,delay,1,f,92
250,6,35,delay,1,space,364
250,6,35,delay,2,space,707
250,6,35,delay,3,f,876
250,6,35,delay,4,space,1468
250,6,35,delay,5,f,1469
250,6,35,delay,6,space,1899
250,6,35,delay,7,j,2308
250,6,37,delay,1,space,461
250,6,37,delay,2,f,750
250,6,37,delay,3,f,1246
250,6,37,delay,4,space,1262
250,6,37,delay,5,space,1596
250,6,37,delay,6,j,1661
250,6,37,delay,7,j,1870
250,6,41,delay,1,space,85
250,6,45,delay,1,space,815
250,6,49,delay,1,f,876
250,6,49,delay,2,space,2350
250,6,51,delay,1,space,507
250,6,51,delay,2,space,899
250,6,51,delay,3,space,1283
250,6,51,delay,4,space,1803
250,6,51,delay,5,space,2394
