subject_ID,block_number,trial_number,phase,response_number,key,rt
15,3,13,delay,1,space,281
15,3,15,delay,1,space,283
15,3,15,delay,2,space,1082
15,3,17,delay,1,space,1537
15,3,31,delay,1,space,674
15,3,39,delay,1,space,1064
15,3,41,delay,1,space,468
15,3,47,delay,1,space,513
15,3,47,delay,2,space,1410
15,4,1,delay,1,space,1101
15,4,3,delay,1,space,1795
15,4,5,delay,1,space,1304
15,4,11,delay,1,space,253
15,4,13,delay,1,space,455
15,4,15,delay,1,space,251
15,4,15,delay,2,space,1699
15,4,17,delay,1,space,279
15,4,19,delay,1,space,512
15,4,23,delay,1,space,1176
15,4,27,delay,1,space,2910
15,4,29,delay,1,space,302
15,4,31,delay,1,space,150
15,4,35,delay,1,space,329
15,4,35,delay,2,space,2680
15,4,37,delay,1,space,340
15,4,43,delay,1,space,208
15,4,45,delay,1,space,594
15,4,45,delay,2,space,1939
15,4,47,delay,1,space,579
15,4,47,delay,2,space,2187
15,4,49,delay,1,space,339
15,5,1,delay,1,space,496
15,5,9,delay,1,space,788
15,5,17,delay,1,space,966
15,5,19,delay,1,space,2478
15,5,21,delay,1,space,491
15,5,37,delay,1,space,657
15,5,49,delay,1,space,500
15,6,3,delay,1,space,287
15,6,3,delay,2,space,2456
15,6,5,delay,1,space,1508
15,6,11,delay,1,space,318
15,6,11,delay,2,space,2282
15,6,15,delay,1,space,438
15,6,21,delay,1,space,335
15,6,37,delay,1,space,1557
