subject_ID,block_number,trial_number,phase,response_number,key,rt
93,3,19,delay,1,space,1864
93,3,21,delay,1,space,2082
93,3,25,delay,1,space,400
93,3,31,delay,1,space,403
93,3,43,delay,1,space,317
93,3,45,delay,1,space,438
93,3,49,delay,1,space,2947
93,4,7,delay,1,space,367
93,4,9,delay,1,space,437
93,4,11,delay,1,space,420
93,4,15,delay,1,space,403
93,4,21,delay,1,space,298
93,4,25,delay,1,space,372
93,4,31,delay,1,space,404
93,4,47,delay,1,space,460
93,4,49,delay,1,space,357
93,5,7,delay,1,space,410
93,5,47,delay,1,space,441
93,6,3,delay,1,space,391
93,6,17,delay,1,space,429
93,6,29,delay,1,space,416
93,6,45,delay,1,space,519
