subject_ID,block_number,trial_number,phase,response_number,key,rt
41,2,2,delay,1,space,350
41,2,3,delay,1,space,56
41,3,1,delay,1,space,448
41,3,9,delay,1,space,382
41,3,13,delay,1,space,1085
41,3,29,delay,1,space,824
41,3,31,delay,1,space,2042
41,3,43,delay,1,space,831
41,3,45,delay,1,space,642
41,3,49,delay,1,space,304
41,4,3,delay,1,space,368
41,4,13,delay,1,space,645
41,4,19,delay,1,space,1204
41,4,29,delay,1,space,592
41,4,35,delay,1,space,1062
41,4,39,delay,1,space,585
41,4,49,delay,1,space,2682
41,4,51,delay,1,space,1235
41,5,3,delay,1,space,272
41,5,11,delay,1,space,448
41,5,11,delay,2,space,2897
41,5,13,delay,1,space,272
41,5,23,delay,1,space,559
41,5,25,delay,1,space,225
41,5,25,delay,2,space,682
41,5,27,delay,1,space,544
41,5,27,delay,2,space,2926
41,5,29,delay,1,space,279
41,5,29,delay,2,space,2068
41,5,31,delay,1,space,531
41,5,45,delay,1,space,272
41,5,45,delay,2,space,1876
41,5,49,delay,1,space,2249
41,6,1,delay,1,j,821
41,6,1,delay,2,space,1174
41,6,9,delay,1,space,485
41,6,13,delay,1,space,299
41,6,15,delay,1,space,741
41,6,23,delay,1,space,2501
41,6,29,delay,1,space,717
41,6,31,delay,1,space,1169
41,6,37,delay,1,space,254
41,6,39,delay,1,space,1616
41,6,45,delay,1,space,546
41,6,45,delay,2,space,2681
41,6,47,delay,1,space,492
41,6,47,delay,2,space,2954
41,6,49,delay,1,space,397
41,6,49,delay,2,f,784
41,6,51,delay,1,space,307
