subject_ID,question_number,factor,resp,rt
40,1,Perseverance,1,5224.5
40,2,Premeditation,2,4046.2999999988824
40,3,Positive Urgency,1,4776.299999998882
40,4,Perseverance,2,3363.60000000149
40,5,Premeditation,2,3909.800000000745
40,6,Negative Urgency,2,4156.300000000745
40,7,Perseverance,2,4686.699999999255
40,8,Negative Urgency,2,3943.300000000745
40,9,Sensation Seeking,2,3126.5
40,10,Positive Urgency,2,2840.7000000011176
40,11,Perseverance,2,2238.0999999996275
40,12,Premeditation,2,4225.199999999255
40,13,Negative Urgency,4,3132
40,14,Sensation Seeking,3,4167.9000000003725
40,15,Negative Urgency,3,3217.800000000745
40,16,Sensation Seeking,1,3415.7000000011176
40,17,Positive Urgency,1,3752.5999999996275
40,18,Sensation Seeking,3,4512.5
40,19,Premeditation,2,3008.7000000011176
40,20,Positive Urgency,2,3021.9000000003725
