subject_ID,question_number,factor,resp,rt
123,1,Perseverance,1,4961.79999999702
123,2,Premeditation,1,3324.60000000149
123,3,Positive Urgency,1,5580.29999999702
123,4,Perseverance,1,3092.6999999955297
123,5,Premeditation,1,5020.5
123,6,Negative Urgency,1,4100.70000000298
123,7,Perseverance,2,2884.60000000149
123,8,Negative Urgency,1,4108.69999999553
123,9,Sensation Seeking,1,3661
123,10,Positive Urgency,1,3324.2999999970198
123,11,Perseverance,1,2788.7999999970198
123,12,Premeditation,2,3372.10000000149
123,13,Negative Urgency,1,2875.2999999970198
123,14,Sensation Seeking,2,8108.79999999702
123,15,Negative Urgency,1,2972.3000000044703
123,16,Sensation Seeking,1,4884.89999999851
123,17,Positive Urgency,1,3660.6999999955297
123,18,Sensation Seeking,1,3460.3000000044703
123,19,Premeditation,1,2820.5
123,20,Positive Urgency,1,2692.7999999970198
