subject_ID,age,gender,nationality,exp_part,block_number,trial_number,trial_type,delay,game1_startRT,game1_color,game1_respKey,game1_respRT,game1_outcome,game2_delay_premature,game2_startRT,game2_HP_prob,game2_HP_amount,game2_LP_prob,game2_LP_amount,game2_pos,game2_respKey,game2_respRT,game2_choice,game2_outcome
104,37,male,French,practice_game1,1,1,practice,na,2093,mixed,j,4135,loss,0,0,0,0,0,0,na,na,0,na,na
104,37,male,French,practice_game1,1,2,practice,na,1359,mixed,f,1295,loss,0,0,0,0,0,0,na,na,0,na,na
104,37,male,French,practice_game1,1,3,practice,na,1060,mixed,f,3863,win,0,0,0,0,0,0,na,na,0,na,na
104,37,male,French,practice_game1,1,4,practice,na,1034,mixed,j,1487,win,0,0,0,0,0,0,na,na,0,na,na
104,37,male,French,practice_game2,2,1,practice,na,0,na,na,0,na,0,1712,0.8,50,0.4,20,LP-HP,j,5751,HP,no-win
104,37,male,French,practice_game2,2,2,practice,na,0,na,na,0,na,0,908,0.8,10,0.2,20,HP-LP,f,2431,HP,win
104,37,male,French,practice_game2,2,3,practice,na,0,na,na,0,na,0,1834,0.7,10,0.3,50,HP-LP,j,10551,LP,no-win
104,37,male,French,practice_game2,2,4,practice,na,0,na,na,0,na,0,828,0.8,20,0.2,30,LP-HP,j,3655,HP,win
104,37,male,French,practice_game2,2,5,practice,na,0,na,na,0,na,0,1045,0.6,10,0.4,40,HP-LP,j,7152,LP,win
104,37,male,French,exp,3,2,exp,yes,4102,mixed,j,3288,win,0,1380,0.8,10,0.2,20,HP-LP,f,2151,HP,no-win
104,37,male,French,exp,3,4,exp,no,1781,mixed,f,1439,win,0,1677,0.6,20,0.4,50,LP-HP,j,15888,HP,no-win
104,37,male,French,exp,3,6,catch,yes,1391,mixed,j,1480,loss,0,1273,0.8,50,0.2,30,LP-HP,j,2375,HP,win
104,37,male,French,exp,3,8,exp,yes,1523,mixed,j,2119,win,0,1067,0.7,10,0.3,50,HP-LP,j,8647,LP,win
104,37,male,French,exp,3,10,exp,yes,1597,mixed,f,1599,loss,0,1590,0.6,20,0.4,50,LP-HP,f,11527,LP,win
104,37,male,French,exp,3,12,exp,yes,1250,mixed,j,1319,win,0,928,0.6,40,0.4,50,LP-HP,j,3327,HP,win
104,37,male,French,exp,3,14,exp,no,954,mixed,j,3119,loss,0,911,0.8,10,0.2,20,LP-HP,j,1984,HP,win
104,37,male,French,exp,3,16,exp,yes,1143,mixed,j,1424,win,0,734,0.8,10,0.2,20,LP-HP,j,1664,HP,no-win
104,37,male,French,exp,3,18,exp,yes,969,mixed,f,1287,win,0,931,0.7,20,0.3,30,LP-HP,j,1639,HP,no-win
104,37,male,French,exp,3,20,exp,no,903,mixed,f,1392,loss,0,1107,0.7,10,0.3,30,LP-HP,j,3071,HP,win
104,37,male,French,exp,3,22,catch,no,1160,mixed,j,2079,win,0,808,0.7,10,0.6,50,LP-HP,f,5119,LP,no-win
104,37,male,French,exp,3,24,exp,yes,846,mixed,f,2367,loss,0,910,0.6,20,0.4,50,HP-LP,j,5663,LP,win
104,37,male,French,exp,3,26,catch,no,844,mixed,f,1232,win,0,668,0.8,40,0.2,20,HP-LP,f,1735,HP,win
104,37,male,French,exp,3,28,catch,yes,944,mixed,f,1136,win,0,656,0.6,10,0.5,50,HP-LP,j,3087,LP,win
104,37,male,French,exp,3,30,exp,yes,886,mixed,f,2087,loss,0,750,0.8,20,0.2,30,LP-HP,j,1887,HP,win
104,37,male,French,exp,3,32,exp,no,795,mixed,f,1351,win,0,2378,0.8,10,0.2,20,HP-LP,f,1551,HP,win
104,37,male,French,exp,3,34,catch,yes,873,mixed,j,1280,win,0,852,0.8,40,0.2,20,LP-HP,j,1486,HP,win
104,37,male,French,exp,3,36,exp,no,1029,mixed,j,1568,loss,0,714,0.7,30,0.3,40,LP-HP,j,1631,HP,no-win
104,37,male,French,exp,3,38,exp,yes,882,mixed,j,1127,win,0,772,0.6,10,0.4,40,HP-LP,j,3655,LP,no-win
104,37,male,French,exp,3,40,exp,no,819,mixed,f,1264,loss,0,704,0.6,40,0.4,50,HP-LP,f,4712,HP,no-win
104,37,male,French,exp,3,42,exp,no,702,mixed,f,911,loss,0,684,0.6,10,0.4,40,LP-HP,f,2799,LP,no-win
104,37,male,French,exp,3,44,exp,no,714,mixed,f,1071,win,0,708,0.6,30,0.4,50,HP-LP,f,8679,HP,win
104,37,male,French,exp,3,46,exp,no,1135,mixed,f,1423,win,0,636,0.8,20,0.2,30,HP-LP,f,1632,HP,win
104,37,male,French,exp,3,48,exp,no,780,mixed,j,1351,win,0,692,0.7,30,0.3,40,HP-LP,f,2144,HP,win
104,37,male,French,exp,3,50,catch,yes,811,mixed,j,1319,win,0,1057,0.7,30,0.3,10,LP-HP,j,1447,HP,win
104,37,male,French,exp,3,52,exp,no,670,mixed,f,1455,win,0,1091,0.6,30,0.4,50,LP-HP,j,6816,HP,no-win
104,37,male,French,exp,4,2,exp,no,2550,mixed,j,2335,win,0,508,0.7,10,0.3,50,HP-LP,f,3375,HP,win
104,37,male,French,exp,4,4,exp,yes,900,mixed,f,1527,win,0,642,0.6,40,0.4,50,HP-LP,f,2735,HP,no-win
104,37,male,French,exp,4,6,exp,yes,653,mixed,f,1239,loss,0,630,0.7,10,0.3,30,LP-HP,j,3191,HP,no-win
104,37,male,French,exp,4,8,exp,no,702,mixed,f,1191,win,0,644,0.6,40,0.4,50,LP-HP,j,2631,HP,win
104,37,male,French,exp,4,10,exp,no,734,mixed,j,967,loss,0,558,0.7,30,0.3,40,HP-LP,f,2039,HP,win
104,37,male,French,exp,4,12,catch,yes,793,mixed,j,991,win,0,611,0.8,10,0.7,50,LP-HP,f,2647,LP,win
104,37,male,French,exp,4,14,catch,no,675,mixed,f,1720,win,0,978,0.8,50,0.2,30,LP-HP,j,2015,HP,win
104,37,male,French,exp,4,16,exp,no,545,mixed,j,943,win,0,574,0.7,10,0.3,50,LP-HP,j,2600,HP,win
104,37,male,French,exp,4,18,catch,yes,676,mixed,j,2391,win,0,895,0.8,50,0.2,30,HP-LP,f,1471,HP,win
104,37,male,French,exp,4,20,catch,yes,566,mixed,f,1311,loss,0,750,0.7,10,0.6,50,LP-HP,f,1703,LP,win
104,37,male,French,exp,4,22,catch,no,624,mixed,f,1655,loss,0,600,0.7,30,0.3,10,LP-HP,j,1407,HP,no-win
104,37,male,French,exp,4,24,catch,no,746,mixed,f,959,win,0,587,0.8,10,0.7,50,HP-LP,j,1727,LP,win
104,37,male,French,exp,4,26,exp,no,754,mixed,f,1975,loss,0,570,0.7,10,0.3,50,HP-LP,f,4415,HP,win
104,37,male,French,exp,4,28,exp,no,779,mixed,f,2871,win,0,547,0.6,40,0.4,50,HP-LP,f,1807,HP,win
104,37,male,French,exp,4,30,exp,no,658,mixed,j,1375,win,0,555,0.6,10,0.4,40,LP-HP,f,4239,LP,no-win
104,37,male,French,exp,4,32,exp,yes,769,mixed,j,1463,win,0,808,0.7,10,0.3,30,HP-LP,f,2904,HP,win
104,37,male,French,exp,4,34,exp,no,741,mixed,j,1199,win,0,626,0.7,20,0.3,30,LP-HP,j,1455,HP,no-win
104,37,male,French,exp,4,36,exp,no,636,mixed,j,1263,loss,0,617,0.6,20,0.4,50,LP-HP,f,3591,LP,win
104,37,male,French,exp,4,38,exp,yes,821,mixed,j,1551,win,0,594,0.6,30,0.4,50,LP-HP,f,7423,LP,no-win
104,37,male,French,exp,4,40,exp,no,641,mixed,f,1343,loss,0,567,0.8,20,0.2,30,LP-HP,j,1383,HP,win
104,37,male,French,exp,4,42,exp,yes,679,mixed,f,1119,loss,0,542,0.6,10,0.4,40,HP-LP,j,2351,LP,win
104,37,male,French,exp,4,44,exp,no,642,mixed,f,1335,loss,0,517,0.7,20,0.3,30,HP-LP,f,1599,HP,win
104,37,male,French,exp,4,46,exp,yes,596,mixed,f,1623,win,0,697,0.7,10,0.3,50,LP-HP,j,2912,HP,win
104,37,male,French,exp,4,48,exp,yes,591,mixed,j,2479,loss,0,532,0.8,10,0.2,20,LP-HP,j,1591,HP,win
104,37,male,French,exp,4,50,exp,yes,891,mixed,j,1295,loss,0,684,0.6,30,0.4,50,HP-LP,j,5735,LP,no-win
104,37,male,French,exp,4,52,exp,no,560,mixed,f,2687,loss,0,1066,0.6,30,0.4,50,HP-LP,f,1959,HP,win
104,37,male,French,exp,5,2,catch,yes,2095,mixed,j,1231,win,0,571,0.7,10,0.6,50,HP-LP,j,1671,LP,no-win
104,37,male,French,exp,5,4,exp,no,584,mixed,f,1175,loss,0,503,0.8,10,0.2,20,HP-LP,f,1544,HP,win
104,37,male,French,exp,5,6,exp,yes,603,mixed,f,919,win,0,540,0.6,20,0.4,50,HP-LP,j,1807,LP,win
104,37,male,French,exp,5,8,exp,no,579,mixed,f,3199,win,0,537,0.8,20,0.2,30,LP-HP,j,1567,HP,win
104,37,male,French,exp,5,10,catch,yes,480,mixed,j,1008,loss,0,890,0.6,10,0.5,50,LP-HP,f,1519,LP,win
104,37,male,French,exp,5,12,exp,yes,496,mixed,j,880,loss,0,506,0.7,10,0.3,50,HP-LP,f,1871,HP,win
104,37,male,French,exp,5,14,exp,yes,512,mixed,j,984,win,0,557,0.7,20,0.3,30,HP-LP,f,1431,HP,win
104,37,male,French,exp,5,16,exp,yes,500,mixed,j,816,loss,0,517,0.7,20,0.3,30,LP-HP,j,1311,HP,win
104,37,male,French,exp,5,18,exp,no,527,mixed,j,808,loss,0,539,0.6,30,0.4,50,LP-HP,f,3143,LP,win
104,37,male,French,exp,5,20,exp,yes,559,mixed,f,1176,loss,0,546,0.6,40,0.4,50,LP-HP,j,2735,HP,win
104,37,male,French,exp,5,22,exp,no,570,mixed,f,1175,loss,0,513,0.8,20,0.2,30,HP-LP,f,1391,HP,win
104,37,male,French,exp,5,24,catch,yes,611,mixed,j,968,loss,0,622,0.7,30,0.3,10,HP-LP,f,1255,HP,win
104,37,male,French,exp,5,26,exp,yes,541,mixed,j,863,loss,0,500,0.6,40,0.4,50,HP-LP,f,1959,HP,win
104,37,male,French,exp,5,28,exp,no,586,mixed,f,1280,win,0,552,0.7,20,0.3,30,HP-LP,f,1583,HP,win
104,37,male,French,exp,5,30,exp,no,551,mixed,f,1224,win,0,519,0.7,10,0.3,30,HP-LP,f,2232,HP,win
104,37,male,French,exp,5,32,exp,no,627,mixed,f,951,win,0,546,0.7,10,0.3,30,LP-HP,j,1896,HP,win
104,37,male,French,exp,5,34,exp,yes,651,mixed,j,839,win,0,657,0.7,30,0.3,40,LP-HP,j,1735,HP,win
104,37,male,French,exp,5,36,exp,yes,581,mixed,f,1383,loss,0,691,0.7,10,0.3,30,HP-LP,f,1359,HP,win
