subject_ID,question_number,factor,resp,rt
85,1,Perseverance,3,8123.600000023842
85,2,Premeditation,3,5925.799999952316
85,3,Positive Urgency,2,7202.300000011921
85,4,Perseverance,2,7043.800000011921
85,5,Premeditation,2,8145.899999976158
85,6,Negative Urgency,3,8448.299999952316
85,7,Perseverance,3,42880.200000047684
85,8,Negative Urgency,2,18643.5
85,9,Sensation Seeking,3,3244.2999999523163
85,10,Positive Urgency,2,10563.399999976158
85,11,Perseverance,4,3327.300000011921
85,12,Premeditation,2,19968.400000035763
85,13,Negative Urgency,2,25768.900000035763
85,14,Sensation Seeking,3,4335.400000035763
85,15,Negative Urgency,1,9346.200000047684
85,16,Sensation Seeking,1,7896.400000035763
85,17,Positive Urgency,1,24496.80000001192
85,18,Sensation Seeking,4,5495.399999976158
85,19,Premeditation,1,10514.5
85,20,Positive Urgency,1,17221.5
