subject_ID,question_number,factor,resp,rt
244,1,Perseverance,1,4858.700000047684
244,2,Premeditation,2,3423.100000023842
244,3,Positive Urgency,1,4280.5
244,4,Perseverance,1,2476.600000023842
244,5,Premeditation,2,4259.100000023842
244,6,Negative Urgency,1,4934.299999952316
244,7,Perseverance,1,4006.3000000715256
244,8,Negative Urgency,4,10143.600000023842
244,9,Sensation Seeking,2,2767.5
244,10,Positive Urgency,1,4086.5
244,11,Perseverance,1,2565.9000000953674
244,12,Premeditation,2,4530.700000047684
244,13,Negative Urgency,1,2496
244,14,Sensation Seeking,3,3875.600000023842
244,15,Negative Urgency,4,3342
244,16,Sensation Seeking,1,3492.8000000715256
244,17,Positive Urgency,1,6041.899999976158
244,18,Sensation Seeking,1,4570.300000071526
244,19,Premeditation,2,3180.7999999523163
244,20,Positive Urgency,1,3352.5
