subject_ID,question_number,factor,resp,rt
87,1,Perseverance,1,7667.200000001118
87,2,Premeditation,2,4572.800000000745
87,3,Positive Urgency,3,6253
87,4,Perseverance,1,3724.199999999255
87,5,Premeditation,3,4485.0999999996275
87,6,Negative Urgency,4,7317.700000001118
87,7,Perseverance,2,6995.5
87,8,Negative Urgency,3,5940.10000000149
87,9,Sensation Seeking,3,5421.200000001118
87,10,Positive Urgency,4,3069
87,11,Perseverance,4,2781.10000000149
87,12,Premeditation,3,3876.89999999851
87,13,Negative Urgency,4,2869.2000000011176
87,14,Sensation Seeking,3,4692.9000000003725
87,15,Negative Urgency,3,5045.200000001118
87,16,Sensation Seeking,2,5285
87,17,Positive Urgency,2,7108.9000000003725
87,18,Sensation Seeking,2,3548.9000000003725
87,19,Premeditation,2,3188.699999999255
87,20,Positive Urgency,3,3612.9000000003725
