subject_ID,block_number,trial_number,phase,response_number,key,rt
80,2,4,delay,1,space,260
80,3,1,delay,1,space,215
80,3,3,delay,1,space,266
80,3,7,delay,1,space,260
80,3,9,delay,1,space,627
80,3,23,delay,1,space,1185
80,3,23,delay,2,space,2441
80,3,41,delay,1,space,166
80,3,43,delay,1,space,255
80,3,45,delay,1,space,256
80,3,47,delay,1,space,227
80,3,49,delay,1,space,302
80,4,1,delay,1,space,248
80,4,3,delay,1,space,1251
80,4,5,delay,1,space,256
80,4,11,delay,1,space,303
80,4,15,delay,1,space,2369
80,4,19,delay,1,space,236
80,4,19,delay,2,space,1403
80,4,19,delay,3,space,1964
80,4,23,delay,1,space,283
80,4,23,delay,2,space,1501
80,4,23,delay,3,space,2071
80,4,23,delay,4,space,2951
80,4,25,delay,1,space,309
80,4,29,delay,1,space,305
80,4,31,delay,1,space,308
80,4,31,delay,2,space,1299
80,4,33,delay,1,space,673
80,4,33,delay,2,space,1448
80,4,33,delay,3,space,2128
80,4,37,delay,1,space,1585
80,4,37,delay,2,space,2179
80,4,41,delay,1,space,285
80,4,41,delay,2,space,2771
80,4,43,delay,1,space,295
80,4,45,delay,1,space,397
80,5,1,delay,1,space,2481
80,5,3,delay,1,space,130
80,5,5,delay,1,space,282
80,5,7,delay,1,space,159
80,5,9,delay,1,space,243
80,5,11,delay,1,space,194
80,5,13,delay,1,space,286
80,5,13,delay,2,space,1496
80,5,15,delay,1,space,560
80,5,15,delay,2,space,1569
80,5,15,delay,3,space,2140
80,5,15,delay,4,space,2478
80,5,19,delay,1,space,242
80,5,19,delay,2,space,1236
80,5,19,delay,3,space,2128
80,5,21,delay,1,space,322
80,5,21,delay,2,space,1371
80,5,21,delay,3,space,2364
80,5,23,delay,1,space,1467
80,5,23,delay,2,space,2412
80,5,27,delay,1,space,305
80,5,29,delay,1,space,280
80,5,29,delay,2,space,724
80,5,29,delay,3,space,2563
80,5,33,delay,1,space,260
80,5,39,delay,1,space,2095
80,5,39,delay,2,space,2783
80,5,45,delay,1,space,326
80,5,47,delay,1,space,429
80,5,47,delay,2,space,1890
80,5,47,delay,3,space,2619
80,5,49,delay,1,space,435
80,5,49,delay,2,space,1003
80,6,1,delay,1,space,604
80,6,1,delay,2,space,2593
80,6,3,delay,1,space,2082
80,6,7,delay,1,space,293
80,6,15,delay,1,space,266
80,6,17,delay,1,space,296
80,6,19,delay,1,space,305
80,6,23,delay,1,space,748
80,6,23,delay,2,space,2182
80,6,27,delay,1,space,262
80,6,29,delay,1,space,311
80,6,29,delay,2,space,2046
80,6,29,delay,3,space,2792
80,6,31,delay,1,space,380
80,6,33,delay,1,space,1925
80,6,35,delay,1,space,322
80,6,35,delay,2,space,1625
80,6,35,delay,3,space,2327
80,6,35,delay,4,space,3000
80,6,47,delay,1,space,218
