subject_ID,question_number,factor,resp,rt
91,1,Perseverance,2,6343.300000190735
91,2,Premeditation,1,3886
91,3,Positive Urgency,3,10606.199999809265
91,4,Perseverance,1,3846.1000003814697
91,5,Premeditation,1,5301.699999809265
91,6,Negative Urgency,3,6494.39999961853
91,7,Perseverance,3,4053.9000005722046
91,8,Negative Urgency,3,4638.39999961853
91,9,Sensation Seeking,1,7110.5
91,10,Positive Urgency,4,3349.800000190735
91,11,Perseverance,1,2334.2000007629395
91,12,Premeditation,1,5294.5
91,13,Negative Urgency,3,5821.800000190735
91,14,Sensation Seeking,3,7733.89999961853
91,15,Negative Urgency,4,4342.39999961853
91,16,Sensation Seeking,3,5574.400000572205
91,17,Positive Urgency,2,5150.599999427795
91,18,Sensation Seeking,2,6222.200000762939
91,19,Premeditation,1,4262
91,20,Positive Urgency,2,3710.300000190735
