subject_ID,block_number,trial_number,phase,response_number,key,rt
139,2,4,delay,1,space,415
139,3,13,delay,1,space,519
139,3,17,delay,1,space,343
139,3,19,delay,1,space,279
139,3,21,delay,1,space,104
139,3,23,delay,1,space,391
139,3,25,delay,1,space,511
139,3,37,delay,1,space,399
139,3,41,delay,1,space,392
139,3,43,delay,1,space,487
139,4,15,delay,1,space,384
139,4,21,delay,1,space,454
139,4,23,delay,1,space,415
139,4,25,delay,1,space,575
139,4,31,delay,1,space,455
139,4,39,delay,1,space,95
139,4,45,delay,1,space,464
139,5,1,delay,1,space,503
139,5,31,delay,1,space,439
139,5,41,delay,1,space,416
139,5,47,delay,1,space,384
139,6,13,delay,1,space,16
139,6,19,delay,1,space,24
139,6,19,delay,2,space,496
139,6,21,delay,1,space,167
139,6,21,delay,2,space,681
139,6,21,delay,3,space,1582
139,6,23,delay,1,space,408
139,6,33,delay,1,space,87
139,6,33,delay,2,space,631
139,6,35,delay,1,space,432
139,6,35,delay,2,space,1936
139,6,37,delay,1,space,688
139,6,37,delay,2,space,1328
139,6,45,delay,1,space,544
139,6,45,delay,2,space,1144
139,6,47,delay,1,space,207
139,6,51,delay,1,space,199
139,6,51,delay,2,space,1256
139,6,51,delay,3,space,1823
