subject_ID,question_number,factor,resp,rt
109,1,Perseverance,2,5643.399999976158
109,2,Premeditation,2,2500.7999999523163
109,3,Positive Urgency,2,13644
109,4,Perseverance,2,3058.5
109,5,Premeditation,2,2996.2000000476837
109,6,Negative Urgency,2,3742.399999976158
109,7,Perseverance,2,2648.899999976158
109,8,Negative Urgency,2,3307.899999976158
109,9,Sensation Seeking,2,2969.7999999523163
109,10,Positive Urgency,3,3485.7999999523163
109,11,Perseverance,1,2596.5
109,12,Premeditation,2,4191.600000023842
109,13,Negative Urgency,2,2755.5
109,14,Sensation Seeking,3,3114.899999976158
109,15,Negative Urgency,2,3196.5
109,16,Sensation Seeking,1,3564.2999999523163
109,17,Positive Urgency,2,4109.200000047684
109,18,Sensation Seeking,2,3319.5
109,19,Premeditation,2,2868.4000000953674
109,20,Positive Urgency,2,2790.7000000476837
